month,warehouse,sku,forecast_units,actual_units
2025-08-01,WH-NORTH,SKU-0069,11,18
2025-08-01,WH-NORTH,SKU-0070,85,72
2025-08-01,WH-NORTH,SKU-0071,59,80
2025-08-01,WH-NORTH,SKU-0072,0,0
2025-08-01,WH-NORTH,SKU-0073,15,14
2025-08-01,WH-NORTH,SKU-0074,22,25
2025-08-01,WH-NORTH,SKU-0075,66,69
2025-08-01,WH-NORTH,SKU-0076,0,0
2025-08-01,WH-NORTH,SKU-0077,13,16
2025-08-01,WH-NORTH,SKU-0078,0,0
2025-08-01,WH-NORTH,SKU-0079,0,0
2025-08-01,WH-NORTH,SKU-0080,18,24
2025-08-01,WH-NORTH,SKU-0081,28,27
2025-08-01,WH-NORTH,SKU-0082,0,0
2025-08-01,WH-NORTH,SKU-0083,129,115
2025-08-01,WH-NORTH,SKU-0084,31,42
2025-08-01,WH-NORTH,SKU-0085,10,16
2025-08-01,WH-NORTH,SKU-0086,0,0
2025-08-01,WH-NORTH,SKU-0087,0,0
2025-08-01,WH-NORTH,SKU-0088,43,42
2025-08-01,WH-NORTH,SKU-0089,0,0
2025-08-01,WH-NORTH,SKU-0090,0,0
2025-08-01,WH-NORTH,SKU-0091,0,0
2025-08-01,WH-NORTH,SKU-0092,14,12
2025-08-01,WH-NORTH,SKU-0093,12,11
2025-08-01,WH-NORTH,SKU-0094,53,44
2025-08-01,WH-NORTH,SKU-0095,31,28
2025-08-01,WH-NORTH,SKU-0096,24,32
2025-08-01,WH-NORTH,SKU-0097,0,0
2025-08-01,WH-NORTH,SKU-0098,29,34
2025-08-01,WH-NORTH,SKU-0099,51,46
2025-08-01,WH-NORTH,SKU-0100,0,0
2025-08-01,WH-NORTH,SKU-0101,15,20
2025-08-01,WH-NORTH,SKU-0102,20,17
2025-08-01,WH-NORTH,SKU-0103,0,0
2025-08-01,WH-NORTH,SKU-0104,43,41
2025-08-01,WH-NORTH,SKU-0105,26,22
2025-08-01,WH-NORTH,SKU-0106,0,0
2025-08-01,WH-NORTH,SKU-0107,0,0
2025-08-01,WH-NORTH,SKU-0108,70,72
2025-08-01,WH-NORTH,SKU-0109,0,0
2025-08-01,WH-NORTH,SKU-0110,0,0
2025-08-01,WH-NORTH,SKU-0111,69,63
2025-08-01,WH-NORTH,SKU-0112,0,0
2025-08-01,WH-NORTH,SKU-0113,0,0
2025-08-01,WH-NORTH,SKU-0114,0,0
2025-08-01,WH-NORTH,SKU-0115,39,43
2025-08-01,WH-NORTH,SKU-0116,64,52
2025-08-01,WH-NORTH,SKU-0117,0,0
2025-08-01,WH-NORTH,SKU-0118,22,21
2025-08-01,WH-NORTH,SKU-0119,58,67
2025-08-01,WH-NORTH,SKU-0120,39,34
2025-08-01,WH-CENTRAL,SKU-0001,62,49
2025-08-01,WH-CENTRAL,SKU-0002,0,0
2025-08-01,WH-CENTRAL,SKU-0003,17,19
2025-08-01,WH-CENTRAL,SKU-0004,46,47
2025-08-01,WH-CENTRAL,SKU-0005,0,0
2025-08-01,WH-CENTRAL,SKU-0006,47,46
2025-08-01,WH-CENTRAL,SKU-0007,0,0
2025-08-01,WH-CENTRAL,SKU-0008,39,32
2025-08-01,WH-CENTRAL,SKU-0009,49,42
2025-08-01,WH-CENTRAL,SKU-0010,39,45
2025-08-01,WH-CENTRAL,SKU-0011,35,38
2025-08-01,WH-CENTRAL,SKU-0012,33,43
2025-08-01,WH-CENTRAL,SKU-0013,12,11
2025-08-01,WH-CENTRAL,SKU-0014,26,34
2025-08-01,WH-CENTRAL,SKU-0015,104,76
2025-08-01,WH-CENTRAL,SKU-0016,58,49
2025-08-01,WH-CENTRAL,SKU-0017,84,75
2025-08-01,WH-CENTRAL,SKU-0018,0,0
2025-08-01,WH-CENTRAL,SKU-0019,44,45
2025-08-01,WH-CENTRAL,SKU-0020,58,67
2025-08-01,WH-CENTRAL,SKU-0021,11,14
2025-08-01,WH-CENTRAL,SKU-0022,46,52
2025-08-01,WH-CENTRAL,SKU-0023,34,35
2025-08-01,WH-CENTRAL,SKU-0024,52,62
2025-08-01,WH-CENTRAL,SKU-0025,11,9
2025-08-01,WH-CENTRAL,SKU-0026,62,56
2025-08-01,WH-CENTRAL,SKU-0027,48,65
2025-08-01,WH-CENTRAL,SKU-0028,38,39
2025-08-01,WH-CENTRAL,SKU-0029,46,37
2025-08-01,WH-CENTRAL,SKU-0030,0,0
2025-08-01,WH-CENTRAL,SKU-0031,52,44
2025-08-01,WH-CENTRAL,SKU-0032,19,23
2025-08-01,WH-CENTRAL,SKU-0033,32,28
2025-08-01,WH-CENTRAL,SKU-0034,54,67
2025-08-01,WH-CENTRAL,SKU-0035,11,14
2025-08-01,WH-CENTRAL,SKU-0036,44,42
2025-08-01,WH-CENTRAL,SKU-0037,2,2
2025-08-01,WH-CENTRAL,SKU-0038,20,17
2025-08-01,WH-CENTRAL,SKU-0039,0,0
2025-08-01,WH-CENTRAL,SKU-0040,31,20
2025-08-01,WH-CENTRAL,SKU-0041,46,64
2025-08-01,WH-CENTRAL,SKU-0042,49,41
2025-08-01,WH-CENTRAL,SKU-0043,14,10
2025-08-01,WH-CENTRAL,SKU-0044,0,0
2025-08-01,WH-CENTRAL,SKU-0045,0,0
2025-08-01,WH-CENTRAL,SKU-0046,24,21
2025-08-01,WH-CENTRAL,SKU-0047,0,0
2025-08-01,WH-CENTRAL,SKU-0048,0,0
2025-08-01,WH-CENTRAL,SKU-0049,55,45
2025-08-01,WH-CENTRAL,SKU-0050,0,0
2025-08-01,WH-CENTRAL,SKU-0051,25,24
2025-08-01,WH-CENTRAL,SKU-0052,17,18
2025-08-01,WH-CENTRAL,SKU-0053,38,41
2025-08-01,WH-CENTRAL,SKU-0054,15,14
2025-08-01,WH-CENTRAL,SKU-0055,81,89
2025-08-01,WH-CENTRAL,SKU-0056,60,60
2025-08-01,WH-CENTRAL,SKU-0057,100,79
2025-08-01,WH-CENTRAL,SKU-0058,21,20
2025-08-01,WH-CENTRAL,SKU-0059,32,38
2025-08-01,WH-CENTRAL,SKU-0060,60,62
2025-08-01,WH-CENTRAL,SKU-0061,27,26
2025-08-01,WH-CENTRAL,SKU-0062,51,70
2025-08-01,WH-CENTRAL,SKU-0063,28,34
2025-08-01,WH-CENTRAL,SKU-0064,20,23
2025-08-01,WH-CENTRAL,SKU-0065,30,37
2025-08-01,WH-CENTRAL,SKU-0066,53,44
2025-08-01,WH-CENTRAL,SKU-0067,69,58
2025-08-01,WH-CENTRAL,SKU-0068,19,21
2025-08-01,WH-CENTRAL,SKU-0069,0,0
2025-08-01,WH-CENTRAL,SKU-0070,38,39
2025-08-01,WH-CENTRAL,SKU-0071,14,16
2025-08-01,WH-CENTRAL,SKU-0072,15,20
2025-08-01,WH-CENTRAL,SKU-0073,71,81
2025-08-01,WH-CENTRAL,SKU-0074,24,29
2025-08-01,WH-CENTRAL,SKU-0075,15,20
2025-08-01,WH-CENTRAL,SKU-0076,21,21
2025-08-01,WH-CENTRAL,SKU-0077,19,18
2025-08-01,WH-CENTRAL,SKU-0078,29,23
2025-08-01,WH-CENTRAL,SKU-0079,77,89
2025-08-01,WH-CENTRAL,SKU-0080,29,28
2025-08-01,WH-CENTRAL,SKU-0081,49,57
2025-08-01,WH-CENTRAL,SKU-0082,78,83
2025-08-01,WH-CENTRAL,SKU-0083,92,89
2025-08-01,WH-CENTRAL,SKU-0084,12,15
2025-08-01,WH-CENTRAL,SKU-0085,47,45
2025-08-01,WH-CENTRAL,SKU-0086,0,0
2025-08-01,WH-CENTRAL,SKU-0087,42,91
2025-08-01,WH-CENTRAL,SKU-0088,35,32
2025-08-01,WH-CENTRAL,SKU-0089,30,25
2025-08-01,WH-CENTRAL,SKU-0090,0,0
2025-08-01,WH-CENTRAL,SKU-0091,39,56
2025-08-01,WH-CENTRAL,SKU-0092,0,0
2025-08-01,WH-CENTRAL,SKU-0093,66,66
2025-08-01,WH-CENTRAL,SKU-0094,26,24
2025-08-01,WH-CENTRAL,SKU-0095,0,0
2025-08-01,WH-CENTRAL,SKU-0096,12,10
2025-08-01,WH-CENTRAL,SKU-0097,48,52
2025-08-01,WH-CENTRAL,SKU-0098,0,0
2025-08-01,WH-CENTRAL,SKU-0099,69,77
2025-08-01,WH-CENTRAL,SKU-0100,0,0
2025-08-01,WH-CENTRAL,SKU-0101,0,0
2025-08-01,WH-CENTRAL,SKU-0102,53,75
2025-08-01,WH-CENTRAL,SKU-0103,66,79
2025-08-01,WH-CENTRAL,SKU-0104,64,62
2025-08-01,WH-CENTRAL,SKU-0105,2,2
2025-08-01,WH-CENTRAL,SKU-0106,0,0
2025-08-01,WH-CENTRAL,SKU-0107,9,17
2025-08-01,WH-CENTRAL,SKU-0108,6,5
2025-08-01,WH-CENTRAL,SKU-0109,47,49
2025-08-01,WH-CENTRAL,SKU-0110,3,3
2025-08-01,WH-CENTRAL,SKU-0111,54,42
2025-08-01,WH-CENTRAL,SKU-0112,16,14
2025-08-01,WH-CENTRAL,SKU-0113,18,22
2025-08-01,WH-CENTRAL,SKU-0114,3,3
2025-08-01,WH-CENTRAL,SKU-0115,39,80
2025-08-01,WH-CENTRAL,SKU-0116,66,72
2025-08-01,WH-CENTRAL,SKU-0117,19,17
2025-08-01,WH-CENTRAL,SKU-0118,42,35
2025-08-01,WH-CENTRAL,SKU-0119,36,33
2025-08-01,WH-CENTRAL,SKU-0120,28,24
2025-08-01,WH-SOUTH,SKU-0001,44,44
2025-08-01,WH-SOUTH,SKU-0002,0,0
2025-08-01,WH-SOUTH,SKU-0003,0,0
2025-08-01,WH-SOUTH,SKU-0004,87,98
2025-08-01,WH-SOUTH,SKU-0005,0,0
2025-08-01,WH-SOUTH,SKU-0006,18,22
2025-08-01,WH-SOUTH,SKU-0007,0,0
2025-08-01,WH-SOUTH,SKU-0008,0,0
2025-08-01,WH-SOUTH,SKU-0009,1,1
2025-08-01,WH-SOUTH,SKU-0010,0,0
2025-08-01,WH-SOUTH,SKU-0011,20,22
2025-08-01,WH-SOUTH,SKU-0012,0,0
2025-08-01,WH-SOUTH,SKU-0013,0,0
2025-08-01,WH-SOUTH,SKU-0014,41,26
2025-08-01,WH-SOUTH,SKU-0015,25,32
2025-08-01,WH-SOUTH,SKU-0016,0,0
2025-08-01,WH-SOUTH,SKU-0017,0,0
2025-08-01,WH-SOUTH,SKU-0018,63,57
2025-08-01,WH-SOUTH,SKU-0019,1,1
2025-08-01,WH-SOUTH,SKU-0020,0,0
2025-08-01,WH-SOUTH,SKU-0021,0,0
2025-08-01,WH-SOUTH,SKU-0022,0,0
2025-08-01,WH-SOUTH,SKU-0023,0,0
2025-08-01,WH-SOUTH,SKU-0024,85,76
2025-08-01,WH-SOUTH,SKU-0025,14,14
2025-08-01,WH-SOUTH,SKU-0026,41,40
2025-08-01,WH-SOUTH,SKU-0027,44,42
2025-08-01,WH-SOUTH,SKU-0028,35,41
2025-08-01,WH-SOUTH,SKU-0029,0,0
2025-08-01,WH-SOUTH,SKU-0030,31,27
2025-08-01,WH-SOUTH,SKU-0031,0,0
2025-08-01,WH-SOUTH,SKU-0032,26,24
2025-08-01,WH-SOUTH,SKU-0033,0,0
2025-08-01,WH-SOUTH,SKU-0034,0,0
2025-08-01,WH-SOUTH,SKU-0035,19,21
2025-08-01,WH-SOUTH,SKU-0036,73,57
2025-08-01,WH-SOUTH,SKU-0037,65,53
2025-08-01,WH-SOUTH,SKU-0038,90,68
2025-08-01,WH-SOUTH,SKU-0039,29,27
2025-08-01,WH-SOUTH,SKU-0040,0,0
2025-08-01,WH-SOUTH,SKU-0041,12,12
2025-08-01,WH-SOUTH,SKU-0042,0,0
2025-08-01,WH-SOUTH,SKU-0043,102,98
2025-08-01,WH-SOUTH,SKU-0044,46,62
2025-08-01,WH-SOUTH,SKU-0045,22,29
2025-08-01,WH-SOUTH,SKU-0046,17,15
2025-08-01,WH-SOUTH,SKU-0047,63,75
2025-08-01,WH-SOUTH,SKU-0048,44,44
2025-08-01,WH-SOUTH,SKU-0049,23,23
2025-08-01,WH-SOUTH,SKU-0050,0,0
2025-08-01,WH-SOUTH,SKU-0051,0,0
2025-08-01,WH-SOUTH,SKU-0052,0,0
2025-08-01,WH-SOUTH,SKU-0053,37,38
2025-08-01,WH-SOUTH,SKU-0054,0,0
2025-08-01,WH-SOUTH,SKU-0055,21,27
2025-08-01,WH-SOUTH,SKU-0056,0,0
2025-08-01,WH-SOUTH,SKU-0057,51,53
2025-08-01,WH-SOUTH,SKU-0058,28,30
2025-08-01,WH-SOUTH,SKU-0059,0,0
2025-08-01,WH-SOUTH,SKU-0060,3,2
2025-08-01,WH-SOUTH,SKU-0061,0,0
2025-08-01,WH-SOUTH,SKU-0062,0,0
2025-08-01,WH-SOUTH,SKU-0063,20,29
2025-08-01,WH-SOUTH,SKU-0064,0,0
2025-08-01,WH-SOUTH,SKU-0065,6,5
2025-08-01,WH-SOUTH,SKU-0066,106,116
2025-08-01,WH-SOUTH,SKU-0067,48,45
2025-08-01,WH-SOUTH,SKU-0068,70,68
2025-08-01,WH-SOUTH,SKU-0069,4,5
2025-08-01,WH-SOUTH,SKU-0070,0,0
2025-08-01,WH-SOUTH,SKU-0071,4,5
2025-08-01,WH-SOUTH,SKU-0072,66,69
2025-08-01,WH-SOUTH,SKU-0073,32,29
2025-08-01,WH-SOUTH,SKU-0074,0,0
2025-08-01,WH-SOUTH,SKU-0075,0,0
2025-08-01,WH-SOUTH,SKU-0076,0,0
2025-08-01,WH-SOUTH,SKU-0077,6,7
2025-08-01,WH-SOUTH,SKU-0078,0,0
2025-08-01,WH-SOUTH,SKU-0079,4,4
2025-08-01,WH-SOUTH,SKU-0080,33,33
2025-08-01,WH-SOUTH,SKU-0081,0,0
2025-08-01,WH-SOUTH,SKU-0082,38,46
2025-08-01,WH-SOUTH,SKU-0083,0,0
2025-08-01,WH-SOUTH,SKU-0084,68,60
2025-08-01,WH-SOUTH,SKU-0085,23,19
2025-08-01,WH-SOUTH,SKU-0086,1,1
2025-08-01,WH-SOUTH,SKU-0087,53,51
2025-08-01,WH-SOUTH,SKU-0088,4,4
2025-08-01,WH-SOUTH,SKU-0089,20,17
2025-08-01,WH-SOUTH,SKU-0090,49,44
2025-08-01,WH-SOUTH,SKU-0091,49,72
2025-08-01,WH-SOUTH,SKU-0092,0,0
2025-08-01,WH-SOUTH,SKU-0093,63,73
2025-08-01,WH-SOUTH,SKU-0094,4,3
2025-08-01,WH-SOUTH,SKU-0095,6,8
2025-08-01,WH-SOUTH,SKU-0096,40,40
2025-08-01,WH-SOUTH,SKU-0097,20,20
2025-08-01,WH-SOUTH,SKU-0098,23,24
2025-08-01,WH-SOUTH,SKU-0099,41,43
2025-08-01,WH-SOUTH,SKU-0100,24,36
2025-08-01,WH-SOUTH,SKU-0101,31,23
2025-08-01,WH-SOUTH,SKU-0102,34,31
2025-08-01,WH-SOUTH,SKU-0103,56,55
2025-08-01,WH-SOUTH,SKU-0104,41,41
2025-08-01,WH-SOUTH,SKU-0105,6,5
2025-08-01,WH-SOUTH,SKU-0106,8,9
2025-08-01,WH-SOUTH,SKU-0107,109,93
2025-08-01,WH-SOUTH,SKU-0108,11,11
2025-08-01,WH-SOUTH,SKU-0109,0,0
2025-08-01,WH-SOUTH,SKU-0110,0,0
2025-08-01,WH-SOUTH,SKU-0111,0,0
2025-08-01,WH-SOUTH,SKU-0112,0,0
2025-08-01,WH-SOUTH,SKU-0113,31,29
2025-08-01,WH-SOUTH,SKU-0114,24,22
2025-08-01,WH-SOUTH,SKU-0115,0,0
2025-08-01,WH-SOUTH,SKU-0116,37,40
2025-08-01,WH-SOUTH,SKU-0117,1,1
2025-08-01,WH-SOUTH,SKU-0118,0,0
2025-08-01,WH-SOUTH,SKU-0119,31,24
2025-08-01,WH-SOUTH,SKU-0120,51,39
2025-09-01,WH-NORTH,SKU-0001,77,67
2025-09-01,WH-NORTH,SKU-0002,32,38
2025-09-01,WH-NORTH,SKU-0003,23,17
2025-09-01,WH-NORTH,SKU-0004,0,0
2025-09-01,WH-NORTH,SKU-0005,0,0
2025-09-01,WH-NORTH,SKU-0006,15,20
2025-09-01,WH-NORTH,SKU-0007,70,54
2025-09-01,WH-NORTH,SKU-0008,86,48
2025-09-01,WH-NORTH,SKU-0009,87,44
2025-09-01,WH-NORTH,SKU-0010,33,34
2025-09-01,WH-NORTH,SKU-0011,0,0
2025-09-01,WH-NORTH,SKU-0012,0,0
2025-09-01,WH-NORTH,SKU-0013,33,30
2025-09-01,WH-NORTH,SKU-0014,51,50
2025-09-01,WH-NORTH,SKU-0015,85,62
2025-09-01,WH-NORTH,SKU-0016,12,14
2025-09-01,WH-NORTH,SKU-0017,102,45
2025-09-01,WH-NORTH,SKU-0018,128,65
2025-09-01,WH-NORTH,SKU-0019,30,16
2025-09-01,WH-NORTH,SKU-0020,62,63
2025-09-01,WH-NORTH,SKU-0021,43,49
2025-09-01,WH-NORTH,SKU-0022,35,39
2025-09-01,WH-NORTH,SKU-0023,33,53
2025-09-01,WH-NORTH,SKU-0024,5,5
2025-09-01,WH-NORTH,SKU-0025,77,83
2025-09-01,WH-NORTH,SKU-0026,85,67
2025-09-01,WH-NORTH,SKU-0027,33,27
2025-09-01,WH-NORTH,SKU-0028,63,37
2025-09-01,WH-NORTH,SKU-0029,47,32
2025-09-01,WH-NORTH,SKU-0030,0,0
2025-09-01,WH-NORTH,SKU-0031,9,8
2025-09-01,WH-NORTH,SKU-0032,0,0
2025-09-01,WH-NORTH,SKU-0033,1,1
2025-09-01,WH-NORTH,SKU-0034,0,0
2025-09-01,WH-NORTH,SKU-0035,3,3
2025-09-01,WH-NORTH,SKU-0036,28,29
2025-09-01,WH-NORTH,SKU-0037,66,35
2025-09-01,WH-NORTH,SKU-0038,36,23
2025-09-01,WH-NORTH,SKU-0039,73,46
2025-09-01,WH-NORTH,SKU-0040,40,39
2025-09-01,WH-NORTH,SKU-0041,37,47
2025-09-01,WH-NORTH,SKU-0042,32,32
2025-09-01,WH-NORTH,SKU-0043,17,18
2025-09-01,WH-NORTH,SKU-0044,0,0
2025-09-01,WH-NORTH,SKU-0045,88,79
2025-09-01,WH-NORTH,SKU-0046,40,56
2025-09-01,WH-NORTH,SKU-0047,30,19
2025-09-01,WH-NORTH,SKU-0048,193,87
2025-09-01,WH-NORTH,SKU-0049,75,42
2025-09-01,WH-NORTH,SKU-0050,44,50
2025-09-01,WH-NORTH,SKU-0051,57,55
2025-09-01,WH-NORTH,SKU-0052,163,188
2025-09-01,WH-NORTH,SKU-0053,0,0
2025-09-01,WH-NORTH,SKU-0054,0,0
2025-09-01,WH-NORTH,SKU-0055,13,13
2025-09-01,WH-NORTH,SKU-0056,12,15
2025-09-01,WH-NORTH,SKU-0057,117,62
2025-09-01,WH-NORTH,SKU-0058,0,0
2025-09-01,WH-NORTH,SKU-0059,0,0
2025-09-01,WH-NORTH,SKU-0060,26,23
2025-09-01,WH-NORTH,SKU-0061,53,64
2025-09-01,WH-NORTH,SKU-0062,35,33
2025-09-01,WH-NORTH,SKU-0063,0,0
2025-09-01,WH-NORTH,SKU-0064,22,20
2025-09-01,WH-NORTH,SKU-0065,14,15
2025-09-01,WH-NORTH,SKU-0066,0,0
2025-09-01,WH-NORTH,SKU-0067,139,104
2025-09-01,WH-NORTH,SKU-0068,0,0
2025-09-01,WH-NORTH,SKU-0069,77,45
2025-09-01,WH-NORTH,SKU-0070,23,33
2025-09-01,WH-NORTH,SKU-0071,26,37
2025-09-01,WH-NORTH,SKU-0072,12,17
2025-09-01,WH-NORTH,SKU-0073,0,0
2025-09-01,WH-NORTH,SKU-0074,0,0
2025-09-01,WH-NORTH,SKU-0075,14,17
2025-09-01,WH-NORTH,SKU-0076,0,0
2025-09-01,WH-NORTH,SKU-0077,6,3
2025-09-01,WH-NORTH,SKU-0078,0,0
2025-09-01,WH-NORTH,SKU-0079,94,41
2025-09-01,WH-NORTH,SKU-0080,28,31
2025-09-01,WH-NORTH,SKU-0081,35,38
2025-09-01,WH-NORTH,SKU-0082,62,55
2025-09-01,WH-NORTH,SKU-0083,97,125
2025-09-01,WH-NORTH,SKU-0084,21,18
2025-09-01,WH-NORTH,SKU-0085,1,2
2025-09-01,WH-NORTH,SKU-0086,0,0
2025-09-01,WH-NORTH,SKU-0087,4,3
2025-09-01,WH-NORTH,SKU-0088,0,0
2025-09-01,WH-NORTH,SKU-0089,0,0
2025-09-01,WH-NORTH,SKU-0090,36,33
2025-09-01,WH-NORTH,SKU-0091,46,41
2025-09-01,WH-NORTH,SKU-0092,74,64
2025-09-01,WH-NORTH,SKU-0093,68,71
2025-09-01,WH-NORTH,SKU-0094,53,48
2025-09-01,WH-NORTH,SKU-0095,7,8
2025-09-01,WH-NORTH,SKU-0096,37,37
2025-09-01,WH-NORTH,SKU-0097,7,4
2025-09-01,WH-NORTH,SKU-0098,118,61
2025-09-01,WH-NORTH,SKU-0099,48,34
2025-09-01,WH-NORTH,SKU-0100,0,0
2025-09-01,WH-NORTH,SKU-0101,0,0
2025-09-01,WH-NORTH,SKU-0102,0,0
2025-09-01,WH-NORTH,SKU-0103,30,24
2025-09-01,WH-NORTH,SKU-0104,33,35
2025-09-01,WH-NORTH,SKU-0105,0,0
2025-09-01,WH-NORTH,SKU-0106,39,46
2025-09-01,WH-NORTH,SKU-0107,93,46
2025-09-01,WH-NORTH,SKU-0108,23,25
2025-09-01,WH-NORTH,SKU-0109,91,49
2025-09-01,WH-NORTH,SKU-0110,52,37
2025-09-01,WH-NORTH,SKU-0111,8,9
2025-09-01,WH-NORTH,SKU-0112,50,60
2025-09-01,WH-NORTH,SKU-0113,42,48
2025-09-01,WH-NORTH,SKU-0114,0,0
2025-09-01,WH-NORTH,SKU-0115,0,0
2025-09-01,WH-NORTH,SKU-0116,0,0
2025-09-01,WH-NORTH,SKU-0117,22,15
2025-09-01,WH-NORTH,SKU-0118,0,0
2025-09-01,WH-NORTH,SKU-0119,9,6
2025-09-01,WH-NORTH,SKU-0120,36,41
2025-09-01,WH-CENTRAL,SKU-0001,6,6
2025-09-01,WH-CENTRAL,SKU-0002,21,17
2025-09-01,WH-CENTRAL,SKU-0003,0,0
2025-09-01,WH-CENTRAL,SKU-0004,22,26
2025-09-01,WH-CENTRAL,SKU-0005,66,98
2025-09-01,WH-CENTRAL,SKU-0006,1,1
2025-09-01,WH-CENTRAL,SKU-0007,21,11
2025-09-01,WH-CENTRAL,SKU-0008,84,50
2025-09-01,WH-CENTRAL,SKU-0009,57,28
2025-09-01,WH-CENTRAL,SKU-0010,27,25
2025-09-01,WH-CENTRAL,SKU-0011,0,0
2025-09-01,WH-CENTRAL,SKU-0012,0,0
2025-09-01,WH-CENTRAL,SKU-0013,45,42
2025-09-01,WH-CENTRAL,SKU-0014,0,0
2025-09-01,WH-CENTRAL,SKU-0015,43,42
2025-09-01,WH-CENTRAL,SKU-0016,11,10
2025-09-01,WH-CENTRAL,SKU-0017,24,20
2025-09-01,WH-CENTRAL,SKU-0018,10,12
2025-09-01,WH-CENTRAL,SKU-0019,137,77
2025-09-01,WH-CENTRAL,SKU-0020,78,74
2025-09-01,WH-CENTRAL,SKU-0021,0,0
2025-09-01,WH-CENTRAL,SKU-0022,49,46
2025-09-01,WH-CENTRAL,SKU-0023,66,66
2025-09-01,WH-CENTRAL,SKU-0024,72,79
2025-09-01,WH-CENTRAL,SKU-0025,68,68
2025-09-01,WH-CENTRAL,SKU-0026,40,39
2025-09-01,WH-CENTRAL,SKU-0027,8,5
2025-09-01,WH-CENTRAL,SKU-0028,74,47
2025-09-01,WH-CENTRAL,SKU-0029,153,80
2025-09-01,WH-CENTRAL,SKU-0030,20,21
2025-09-01,WH-CENTRAL,SKU-0031,0,0
2025-09-01,WH-CENTRAL,SKU-0032,0,0
2025-09-01,WH-CENTRAL,SKU-0033,81,90
2025-09-01,WH-CENTRAL,SKU-0034,12,11
2025-09-01,WH-CENTRAL,SKU-0035,41,36
2025-09-01,WH-CENTRAL,SKU-0036,13,16
2025-09-01,WH-CENTRAL,SKU-0037,48,26
2025-09-01,WH-CENTRAL,SKU-0038,0,0
2025-09-01,WH-CENTRAL,SKU-0039,50,26
2025-09-01,WH-CENTRAL,SKU-0040,14,15
2025-09-01,WH-CENTRAL,SKU-0041,9,7
2025-09-01,WH-CENTRAL,SKU-0042,0,0
2025-09-01,WH-CENTRAL,SKU-0043,92,88
2025-09-01,WH-CENTRAL,SKU-0044,0,0
2025-09-01,WH-CENTRAL,SKU-0045,40,37
2025-09-01,WH-CENTRAL,SKU-0046,0,0
2025-09-01,WH-CENTRAL,SKU-0047,109,58
2025-09-01,WH-CENTRAL,SKU-0048,0,0
2025-09-01,WH-CENTRAL,SKU-0049,62,37
2025-09-01,WH-CENTRAL,SKU-0050,15,12
2025-09-01,WH-CENTRAL,SKU-0051,0,0
2025-09-01,WH-CENTRAL,SKU-0052,41,43
2025-09-01,WH-CENTRAL,SKU-0053,18,17
2025-09-01,WH-CENTRAL,SKU-0054,7,7
2025-09-01,WH-CENTRAL,SKU-0055,10,13
2025-09-01,WH-CENTRAL,SKU-0056,59,65
2025-09-01,WH-CENTRAL,SKU-0057,49,29
2025-09-01,WH-CENTRAL,SKU-0058,73,35
2025-09-01,WH-CENTRAL,SKU-0059,0,0
2025-09-01,WH-CENTRAL,SKU-0060,6,6
2025-09-01,WH-CENTRAL,SKU-0061,31,35
2025-09-01,WH-CENTRAL,SKU-0062,43,56
2025-09-01,WH-CENTRAL,SKU-0063,51,54
2025-09-01,WH-CENTRAL,SKU-0064,1,1
2025-09-01,WH-CENTRAL,SKU-0065,0,0
2025-09-01,WH-CENTRAL,SKU-0066,21,16
2025-09-01,WH-CENTRAL,SKU-0067,0,0
2025-09-01,WH-CENTRAL,SKU-0068,0,0
2025-09-01,WH-CENTRAL,SKU-0069,31,17
2025-09-01,WH-CENTRAL,SKU-0070,62,50
2025-09-01,WH-CENTRAL,SKU-0071,16,17
2025-09-01,WH-CENTRAL,SKU-0072,49,43
2025-09-01,WH-CENTRAL,SKU-0073,38,34
2025-09-01,WH-CENTRAL,SKU-0074,0,0
2025-09-01,WH-CENTRAL,SKU-0075,32,35
2025-09-01,WH-CENTRAL,SKU-0076,0,0
2025-09-01,WH-CENTRAL,SKU-0077,38,26
2025-09-01,WH-CENTRAL,SKU-0078,19,11
2025-09-01,WH-CENTRAL,SKU-0079,48,24
2025-09-01,WH-CENTRAL,SKU-0080,0,0
2025-09-01,WH-CENTRAL,SKU-0081,33,41
2025-09-01,WH-CENTRAL,SKU-0082,5,5
2025-09-01,WH-CENTRAL,SKU-0083,14,14
2025-09-01,WH-CENTRAL,SKU-0084,6,6
2025-09-01,WH-CENTRAL,SKU-0085,54,58
2025-09-01,WH-CENTRAL,SKU-0086,19,19
2025-09-01,WH-CENTRAL,SKU-0087,0,0
2025-09-01,WH-CENTRAL,SKU-0088,141,72
2025-09-01,WH-CENTRAL,SKU-0089,114,54
2025-09-01,WH-CENTRAL,SKU-0090,0,0
2025-09-01,WH-CENTRAL,SKU-0091,20,23
2025-09-01,WH-CENTRAL,SKU-0092,37,33
2025-09-01,WH-CENTRAL,SKU-0093,39,44
2025-09-01,WH-CENTRAL,SKU-0094,22,20
2025-09-01,WH-CENTRAL,SKU-0095,44,43
2025-09-01,WH-CENTRAL,SKU-0096,140,116
2025-09-01,WH-CENTRAL,SKU-0097,0,0
2025-09-01,WH-CENTRAL,SKU-0098,47,29
2025-09-01,WH-CENTRAL,SKU-0099,43,22
2025-09-01,WH-CENTRAL,SKU-0100,50,44
2025-09-01,WH-CENTRAL,SKU-0101,40,38
2025-09-01,WH-CENTRAL,SKU-0102,2,2
2025-09-01,WH-CENTRAL,SKU-0103,69,93
