shipment_id,order_id,carrier,warehouse,ship_date,delivery_date,promised_date,shipment_weight_kg,freight_cost,handling_cost,exception_cost,on_time
S000718,O000718,CarrierB,WH-SOUTH,2025-11-27,2025-12-01,2025-12-01,412.89,343.33,12.64,0.0,True
S000719,O000719,CarrierD,WH-CENTRAL,2025-07-06,2025-07-13,2025-07-11,561.84,491.63,7.43,58.13,False
S000720,O000720,CarrierB,WH-NORTH,2025-01-23,2025-01-23,2025-01-23,400.02,207.34,8.45,0.0,True
S000721,O000721,CarrierB,WH-CENTRAL,2025-12-28,2025-12-28,2025-12-27,813.02,444.21,9.12,52.72,False
S000722,O000722,CarrierD,WH-CENTRAL,2025-01-04,2025-01-12,2025-01-07,166.24,129.68,10.06,53.26,False
S000723,O000723,CarrierC,WH-SOUTH,2025-08-09,2025-08-13,2025-08-13,1288.0,847.46,13.78,0.0,True
S000724,O000724,CarrierC,WH-SOUTH,2025-10-03,2025-10-09,2025-10-07,476.88,247.21,12.19,44.88,False
S000725,O000725,CarrierD,WH-SOUTH,2025-08-21,2025-08-23,2025-08-23,393.9,230.38,14.0,0.0,True
S000726,O000726,CarrierB,WH-SOUTH,2025-11-19,2025-11-22,2025-11-22,850.92,514.33,17.76,0.0,True
S000727,O000727,CarrierD,WH-NORTH,2025-11-07,2025-11-09,2025-11-09,615.36,456.14,13.84,0.0,True
S000728,O000728,CarrierD,WH-NORTH,2025-07-09,2025-07-11,2025-07-11,466.92,392.34,10.6,0.0,True
S000729,O000729,CarrierD,WH-SOUTH,2025-05-26,2025-05-28,2025-05-28,40.08,46.56,15.33,0.0,True
S000730,O000730,CarrierC,WH-NORTH,2025-10-26,2025-11-02,2025-11-02,1306.18,857.87,14.21,0.0,True
S000731,O000731,CarrierA,WH-CENTRAL,2025-06-03,2025-06-03,2025-06-03,554.23,449.68,12.5,0.0,True
S000732,O000732,CarrierB,WH-SOUTH,2025-07-26,2025-07-29,2025-07-30,347.45,245.2,16.33,0.0,True
S000733,O000733,CarrierC,WH-CENTRAL,2025-07-09,2025-07-12,2025-07-12,601.13,502.46,11.11,0.0,True
S000734,O000734,CarrierB,WH-CENTRAL,2025-01-13,2025-01-17,2025-01-17,5.7,24.83,12.7,0.0,True
S000735,O000735,CarrierC,WH-CENTRAL,2025-11-05,2025-11-06,2025-11-06,747.44,409.88,5.12,0.0,True
S000736,O000736,CarrierC,WH-SOUTH,2025-03-17,2025-03-21,2025-03-21,817.18,713.56,4.57,0.0,True
S000737,O000737,CarrierD,WH-SOUTH,2025-06-09,2025-06-16,2025-06-14,620.2,275.41,5.49,10.42,False
S000738,O000738,CarrierA,WH-NORTH,2025-05-22,2025-05-28,2025-05-27,724.02,483.46,5.2,39.18,False
S000739,O000739,CarrierB,WH-CENTRAL,2025-06-14,2025-06-16,2025-06-16,558.59,251.83,5.86,0.0,True
S000740,O000740,CarrierB,WH-CENTRAL,2025-03-19,2025-03-22,2025-03-22,1329.24,704.12,16.81,0.0,True
S000741,O000741,CarrierB,WH-SOUTH,2025-08-31,2025-09-02,2025-09-02,84.72,75.77,14.4,0.0,True
S000742,O000742,CarrierB,WH-CENTRAL,2025-04-18,2025-04-19,2025-04-19,594.42,371.47,16.19,0.0,True
S000743,O000743,CarrierA,WH-CENTRAL,2025-03-02,2025-03-06,2025-03-06,448.81,387.65,7.77,0.0,True
S000744,O000744,CarrierC,WH-NORTH,2025-05-14,2025-05-16,2025-05-16,91.52,76.49,9.96,0.0,True
S000745,O000745,CarrierA,WH-NORTH,2025-12-30,2026-01-03,2026-01-03,1362.73,1026.5,5.78,0.0,True
S000746,O000746,CarrierD,WH-SOUTH,2025-01-10,2025-01-15,2025-01-15,51.84,45.25,9.46,0.0,True
S000747,O000747,CarrierD,WH-NORTH,2025-03-28,2025-04-01,2025-03-30,633.78,384.97,12.59,8.82,False
S000748,O000748,CarrierA,WH-SOUTH,2025-10-16,2025-10-20,2025-10-20,968.57,501.92,12.72,0.0,True
S000749,O000749,CarrierD,WH-SOUTH,2025-04-02,2025-04-03,2025-04-03,1224.47,622.68,8.6,0.0,True
S000750,O000750,CarrierC,WH-CENTRAL,2025-03-15,2025-03-16,2025-03-16,456.33,402.51,11.69,0.0,True
S000751,O000751,CarrierB,WH-CENTRAL,2025-05-24,2025-05-29,2025-05-29,1144.51,693.29,4.82,0.0,True
S000752,O000752,CarrierB,WH-NORTH,2025-03-16,2025-03-22,2025-03-22,314.1,295.68,14.75,0.0,True
S000753,O000753,CarrierC,WH-NORTH,2025-12-18,2025-12-22,2025-12-22,317.86,259.59,8.61,0.0,True
S000754,O000754,CarrierD,WH-CENTRAL,2025-12-04,2025-12-05,2025-12-05,877.63,763.6,7.23,0.0,True
S000755,O000755,CarrierC,WH-CENTRAL,2025-09-27,2025-10-01,2025-09-29,1026.84,570.73,9.26,58.15,False
S000756,O000756,CarrierA,WH-SOUTH,2025-06-30,2025-06-30,2025-06-30,1197.17,673.24,4.2,0.0,True
S000757,O000757,CarrierA,WH-SOUTH,2025-05-31,2025-06-03,2025-06-03,520.56,224.8,15.8,0.0,True
S000758,O000758,CarrierC,WH-SOUTH,2025-04-12,2025-04-17,2025-04-17,1624.83,865.95,17.05,0.0,True
S000759,O000759,CarrierC,WH-NORTH,2025-01-26,2025-01-27,2025-01-27,858.14,661.26,12.27,0.0,True
S000760,O000760,CarrierB,WH-CENTRAL,2025-05-28,2025-06-02,2025-06-01,374.56,174.74,4.11,42.45,False
S000761,O000761,CarrierD,WH-CENTRAL,2025-10-22,2025-10-26,2025-10-26,64.18,67.01,16.79,0.0,True
S000762,O000762,CarrierA,WH-NORTH,2025-01-13,2025-01-22,2025-01-17,884.89,397.3,10.28,8.59,False
S000763,O000763,CarrierA,WH-CENTRAL,2025-01-25,2025-01-28,2025-01-28,435.95,378.06,6.57,0.0,True
S000764,O000764,CarrierA,WH-CENTRAL,2025-07-15,2025-07-18,2025-07-18,82.36,55.5,12.07,0.0,True
S000765,O000765,CarrierB,WH-NORTH,2025-08-24,2025-09-03,2025-08-29,795.94,404.17,12.49,14.64,False
S000766,O000766,CarrierB,WH-NORTH,2025-04-19,2025-04-22,2025-04-22,609.25,339.43,4.41,0.0,True
S000767,O000767,CarrierA,WH-SOUTH,2025-05-18,2025-05-22,2025-05-22,1012.17,859.87,12.91,0.0,True
S000768,O000768,CarrierC,WH-NORTH,2025-03-26,2025-04-01,2025-03-31,540.32,302.88,5.28,23.87,False
S000769,O000769,CarrierC,WH-NORTH,2025-07-04,2025-07-06,2025-07-06,346.53,145.67,4.89,0.0,True
S000770,O000770,CarrierB,WH-SOUTH,2025-02-10,2025-02-12,2025-02-12,281.4,155.69,4.9,0.0,True
S000771,O000771,CarrierD,WH-CENTRAL,2025-09-04,2025-09-07,2025-09-07,575.15,502.43,13.21,0.0,True
S000772,O000772,CarrierB,WH-NORTH,2025-03-18,2025-03-23,2025-03-23,527.7,334.7,16.4,0.0,True
S000773,O000773,CarrierB,WH-CENTRAL,2025-06-06,2025-06-08,2025-06-08,1676.94,1211.36,12.78,0.0,True
S000774,O000774,CarrierA,WH-CENTRAL,2025-08-22,2025-08-26,2025-08-25,375.3,311.75,10.2,5.38,False
S000775,O000775,CarrierA,WH-SOUTH,2025-04-27,2025-05-05,2025-05-04,966.27,551.53,13.98,7.6,False
S000776,O000776,CarrierD,WH-NORTH,2026-01-01,2026-01-04,2026-01-04,586.98,372.76,4.0,0.0,True
S000777,O000777,CarrierA,WH-SOUTH,2025-12-28,2026-01-01,2026-01-01,467.84,347.54,10.02,0.0,True
S000778,O000778,CarrierD,WH-NORTH,2025-07-21,2025-07-21,2025-07-21,419.22,312.74,10.35,0.0,True
S000779,O000779,CarrierC,WH-NORTH,2025-12-04,2025-12-04,2025-12-03,936.28,735.28,6.76,15.19,False
S000780,O000780,CarrierB,WH-SOUTH,2025-01-18,2025-01-21,2025-01-21,1546.04,620.42,14.63,0.0,True
S000781,O000781,CarrierC,WH-SOUTH,2025-05-12,2025-05-15,2025-05-15,1258.05,495.12,10.63,0.0,True
S000782,O000782,CarrierA,WH-CENTRAL,2025-02-21,2025-02-24,2025-02-23,209.36,175.8,12.07,54.95,False
S000783,O000783,CarrierB,WH-NORTH,2025-02-07,2025-02-09,2025-02-09,1229.39,788.45,11.25,0.0,True
S000784,O000784,CarrierC,WH-SOUTH,2025-01-05,2025-01-07,2025-01-07,148.7,120.94,6.46,0.0,True
S000785,O000785,CarrierA,WH-NORTH,2025-06-30,2025-07-02,2025-07-02,486.01,289.98,11.6,0.0,True
S000786,O000786,CarrierB,WH-NORTH,2025-11-07,2025-11-11,2025-11-11,648.05,528.74,5.31,0.0,True
S000787,O000787,CarrierD,WH-NORTH,2025-05-30,2025-06-02,2025-06-02,501.66,428.98,16.36,0.0,True
S000788,O000788,CarrierD,WH-NORTH,2025-10-30,2025-11-05,2025-11-05,1226.21,1043.07,10.91,0.0,True
S000789,O000789,CarrierB,WH-SOUTH,2025-03-25,2025-03-28,2025-03-26,812.11,663.97,5.99,10.51,False
S000790,O000790,CarrierA,WH-NORTH,2025-02-15,2025-02-18,2025-02-18,334.93,204.26,17.36,0.0,True
S000791,O000791,CarrierA,WH-NORTH,2025-09-14,2025-09-22,2025-09-21,1253.77,652.51,15.27,58.08,False
S000792,O000792,CarrierB,WH-NORTH,2025-05-30,2025-06-04,2025-06-04,659.84,565.42,11.11,0.0,True
S000793,O000793,CarrierC,WH-CENTRAL,2025-08-16,2025-08-18,2025-08-15,132.34,73.17,6.34,19.03,False
S000794,O000794,CarrierD,WH-NORTH,2025-03-07,2025-03-09,2025-03-09,2018.44,1633.97,10.24,0.0,True
S000795,O000795,CarrierA,WH-CENTRAL,2025-11-07,2025-11-09,2025-11-09,1006.6,803.8,10.63,0.0,True
S000796,O000796,CarrierA,WH-NORTH,2025-08-20,2025-08-23,2025-08-23,148.35,96.54,15.45,0.0,True
S000797,O000797,CarrierA,WH-CENTRAL,2025-10-07,2025-10-09,2025-10-09,1239.43,622.95,11.61,0.0,True
S000798,O000798,CarrierB,WH-NORTH,2025-12-26,2025-12-31,2025-12-31,75.88,81.06,16.17,0.0,True
S000799,O000799,CarrierA,WH-CENTRAL,2025-01-25,2025-01-27,2025-01-27,361.02,268.53,13.17,0.0,True
S000800,O000800,CarrierD,WH-SOUTH,2025-11-10,2025-11-12,2025-11-12,86.72,68.33,15.4,0.0,True
S000801,O000801,CarrierA,WH-NORTH,2025-10-04,2025-10-09,2025-10-09,1124.06,502.95,12.28,0.0,True
S000802,O000802,CarrierB,WH-SOUTH,2025-02-16,2025-02-20,2025-02-18,653.71,554.7,15.04,58.96,False
S000803,O000803,CarrierD,WH-CENTRAL,2025-09-04,2025-09-09,2025-09-09,713.91,516.66,4.66,0.0,True
S000804,O000804,CarrierB,WH-SOUTH,2025-07-01,2025-07-05,2025-07-05,820.68,585.17,11.45,0.0,True
S000805,O000805,CarrierB,WH-SOUTH,2025-12-28,2025-12-29,2025-12-29,1034.8,903.16,16.7,0.0,True
S000806,O000806,CarrierB,WH-CENTRAL,2025-08-01,2025-08-04,2025-08-04,131.82,94.2,7.04,0.0,True
S000807,O000807,CarrierB,WH-SOUTH,2025-02-02,2025-02-03,2025-02-03,1032.82,412.1,6.87,0.0,True
S000808,O000808,CarrierB,WH-NORTH,2025-03-15,2025-03-19,2025-03-19,88.12,90.81,10.51,0.0,True
S000809,O000809,CarrierC,WH-CENTRAL,2025-04-29,2025-05-04,2025-05-05,348.64,273.54,11.53,0.0,True
S000810,O000810,CarrierA,WH-CENTRAL,2025-09-18,2025-09-22,2025-09-22,245.3,133.42,15.19,0.0,True
S000811,O000811,CarrierA,WH-CENTRAL,2025-07-27,2025-07-28,2025-07-27,183.4,172.32,17.22,59.12,False
S000812,O000812,CarrierC,WH-NORTH,2025-12-16,2025-12-18,2025-12-18,383.6,223.01,16.31,0.0,True
S000813,O000813,CarrierB,WH-CENTRAL,2025-05-30,2025-06-04,2025-06-04,1264.8,1089.57,8.69,0.0,True
S000814,O000814,CarrierC,WH-NORTH,2025-12-11,2025-12-11,2025-12-11,822.0,554.12,16.9,0.0,True
S000815,O000815,CarrierB,WH-CENTRAL,2025-05-08,2025-05-11,2025-05-11,1057.37,601.05,16.91,0.0,True
S000816,O000816,CarrierC,WH-CENTRAL,2025-12-06,2025-12-11,2025-12-10,1492.94,793.26,17.77,27.09,False
S000817,O000817,CarrierB,WH-NORTH,2025-03-30,2025-04-01,2025-04-01,51.48,54.65,13.15,0.0,True
S000818,O000818,CarrierD,WH-SOUTH,2025-02-12,2025-02-17,2025-02-17,530.11,309.34,15.51,0.0,True
S000819,O000819,CarrierB,WH-SOUTH,2025-06-09,2025-06-11,2025-06-11,2028.67,1356.41,6.53,0.0,True
S000820,O000820,CarrierA,WH-SOUTH,2025-06-26,2025-06-29,2025-06-28,783.3,530.33,4.81,13.7,False
S000821,O000821,CarrierD,WH-SOUTH,2025-04-29,2025-05-01,2025-05-01,101.22,60.04,17.21,0.0,True
S000822,O000822,CarrierB,WH-SOUTH,2025-07-18,2025-07-20,2025-07-20,347.57,273.07,17.05,0.0,True
S000823,O000823,CarrierA,WH-SOUTH,2025-02-16,2025-02-22,2025-02-22,186.78,126.03,13.45,0.0,True
S000824,O000824,CarrierD,WH-NORTH,2025-04-01,2025-04-02,2025-04-02,1127.34,665.15,8.47,0.0,True
S000825,O000825,CarrierA,WH-SOUTH,2025-02-07,2025-02-07,2025-02-06,164.39,159.14,11.53,54.25,False
S000826,O000826,CarrierC,WH-CENTRAL,2025-08-18,2025-08-24,2025-08-23,700.79,574.97,8.63,15.34,False
S000827,O000827,CarrierC,WH-CENTRAL,2025-12-05,2025-12-09,2025-12-07,25.05,31.33,17.46,30.69,False
S000828,O000828,CarrierB,WH-CENTRAL,2025-08-05,2025-08-07,2025-08-07,228.9,112.8,13.1,0.0,True
S000829,O000829,CarrierA,WH-SOUTH,2025-06-19,2025-06-25,2025-06-25,221.0,103.13,9.92,0.0,True
S000830,O000830,CarrierA,WH-SOUTH,2025-07-07,2025-07-11,2025-07-11,898.7,764.11,5.66,0.0,True
S000831,O000831,CarrierD,WH-CENTRAL,2025-03-22,2025-03-23,2025-03-23,540.09,334.95,12.26,0.0,True
S000832,O000832,CarrierC,WH-NORTH,2025-03-30,2025-04-07,2025-04-06,340.67,200.94,10.16,27.75,False
S000833,O000833,CarrierA,WH-CENTRAL,2025-02-01,2025-02-07,2025-02-06,1005.9,612.35,17.17,30.15,False
S000834,O000834,CarrierB,WH-SOUTH,2025-01-15,2025-01-16,2025-01-15,273.34,115.81,15.82,13.44,False
S000835,O000835,CarrierD,WH-CENTRAL,2025-07-12,2025-07-16,2025-07-16,743.29,527.39,8.26,0.0,True
S000836,O000836,CarrierB,WH-CENTRAL,2025-12-20,2025-12-24,2025-12-24,243.32,209.68,6.25,0.0,True
S000837,O000837,CarrierB,WH-SOUTH,2025-09-10,2025-09-12,2025-09-12,708.27,529.27,9.56,0.0,True
S000838,O000838,CarrierC,WH-NORTH,2025-02-26,2025-03-02,2025-02-28,652.94,551.17,17.72,27.17,False
S000839,O000839,CarrierD,WH-NORTH,2025-04-27,2025-04-28,2025-04-28,821.08,703.27,4.08,0.0,True
S000840,O000840,CarrierA,WH-NORTH,2025-03-27,2025-03-28,2025-03-28,459.59,364.95,11.08,0.0,True
S000841,O000841,CarrierC,WH-SOUTH,2025-08-08,2025-08-13,2025-08-13,565.6,240.3,14.59,0.0,True
S000842,O000842,CarrierA,WH-CENTRAL,2025-03-07,2025-03-10,2025-03-10,250.79,123.09,4.84,0.0,True
S000843,O000843,CarrierD,WH-CENTRAL,2025-12-17,2025-12-22,2025-12-22,999.11,707.5,9.79,0.0,True
S000844,O000844,CarrierB,WH-CENTRAL,2025-04-22,2025-04-24,2025-04-24,330.72,200.6,10.05,0.0,True
S000845,O000845,CarrierC,WH-CENTRAL,2025-01-20,2025-01-24,2025-01-24,315.29,208.95,4.82,0.0,True
S000846,O000846,CarrierB,WH-CENTRAL,2025-03-20,2025-03-24,2025-03-24,157.92,146.27,9.91,0.0,True
S000847,O000847,CarrierB,WH-SOUTH,2025-09-20,2025-09-27,2025-09-27,158.08,139.61,10.38,0.0,True
S000848,O000848,CarrierC,WH-CENTRAL,2025-03-17,2025-03-21,2025-03-19,761.09,560.68,14.6,57.2,False
S000849,O000849,CarrierD,WH-CENTRAL,2025-06-28,2025-07-02,2025-07-02,426.04,256.61,4.76,0.0,True
S000850,O000850,CarrierB,WH-NORTH,2025-04-23,2025-04-23,2025-04-23,400.41,272.62,9.97,0.0,True
S000851,O000851,CarrierA,WH-CENTRAL,2025-11-06,2025-11-08,2025-11-08,786.15,627.57,7.27,0.0,True
S000852,O000852,CarrierB,WH-CENTRAL,2025-02-14,2025-02-14,2025-02-14,183.04,137.39,17.67,0.0,True
S000853,O000853,CarrierB,WH-SOUTH,2025-06-19,2025-06-22,2025-06-22,220.68,128.38,14.71,0.0,True
S000854,O000854,CarrierA,WH-CENTRAL,2025-04-05,2025-04-09,2025-04-07,964.34,797.0,5.65,47.88,False
S000855,O000855,CarrierA,WH-NORTH,2025-03-03,2025-03-05,2025-03-05,554.88,294.96,5.22,0.0,True
S000856,O000856,CarrierA,WH-SOUTH,2025-06-25,2025-06-27,2025-06-28,387.39,277.94,7.62,0.0,True
S000857,O000857,CarrierD,WH-SOUTH,2025-03-24,2025-03-28,2025-03-28,161.9,142.1,10.66,0.0,True
S000858,O000858,CarrierD,WH-SOUTH,2025-05-04,2025-05-07,2025-05-08,1116.72,438.41,15.83,0.0,True
S000859,O000859,CarrierB,WH-CENTRAL,2025-11-22,2025-11-29,2025-11-29,581.94,408.33,5.18,0.0,True
S000860,O000860,CarrierC,WH-CENTRAL,2025-09-02,2025-09-02,2025-09-02,514.46,290.27,8.78,0.0,True
S000861,O000861,CarrierA,WH-CENTRAL,2025-11-29,2025-12-03,2025-12-04,754.1,587.87,12.01,0.0,True
S000862,O000862,CarrierA,WH-NORTH,2025-09-10,2025-09-15,2025-09-14,249.6,237.63,10.38,29.63,False
S000863,O000863,CarrierA,WH-CENTRAL,2025-07-27,2025-07-28,2025-07-28,465.45,403.77,14.27,0.0,True
S000864,O000864,CarrierC,WH-NORTH,2025-11-02,2025-11-03,2025-11-02,700.17,419.3,4.24,51.43,False
S000865,O000865,CarrierC,WH-SOUTH,2025-03-01,2025-03-05,2025-03-05,956.18,749.84,7.06,0.0,True
S000866,O000866,CarrierA,WH-NORTH,2025-07-08,2025-07-11,2025-07-11,648.07,392.98,11.73,0.0,True
S000867,O000867,CarrierD,WH-NORTH,2025-01-19,2025-01-24,2025-01-23,1636.4,925.53,16.13,19.72,False
S000868,O000868,CarrierA,WH-CENTRAL,2025-02-15,2025-02-20,2025-02-20,521.44,282.98,13.78,0.0,True
S000869,O000869,CarrierC,WH-SOUTH,2025-05-19,2025-05-19,2025-05-18,192.0,125.14,12.61,9.01,False
S000870,O000870,CarrierD,WH-NORTH,2025-03-24,2025-03-31,2025-03-31,6.24,21.95,8.3,0.0,True
S000871,O000871,CarrierD,WH-NORTH,2025-10-03,2025-10-10,2025-10-08,1221.66,904.29,17.36,57.76,False
S000872,O000872,CarrierB,WH-CENTRAL,2025-01-22,2025-01-24,2025-01-24,398.16,237.88,14.45,0.0,True
S000873,O000873,CarrierB,WH-SOUTH,2025-08-12,2025-08-16,2025-08-16,1511.66,859.51,16.31,0.0,True
S000874,O000874,CarrierB,WH-CENTRAL,2025-11-05,2025-11-07,2025-11-07,153.69,88.99,8.87,0.0,True
S000875,O000875,CarrierA,WH-SOUTH,2025-02-08,2025-02-10,2025-02-10,532.69,398.29,4.32,0.0,True
S000876,O000876,CarrierA,WH-CENTRAL,2025-06-29,2025-07-01,2025-07-01,421.66,387.87,9.38,0.0,True
S000877,O000877,CarrierA,WH-CENTRAL,2025-07-20,2025-07-24,2025-07-25,66.99,59.12,6.7,0.0,True
S000878,O000878,CarrierB,WH-CENTRAL,2025-06-05,2025-06-08,2025-06-08,1707.48,1318.32,17.01,0.0,True
S000879,O000879,CarrierC,WH-CENTRAL,2025-01-04,2025-01-08,2025-01-08,858.04,552.62,13.41,0.0,True
S000880,O000880,CarrierA,WH-SOUTH,2025-08-22,2025-08-27,2025-08-27,905.6,437.52,8.29,0.0,True
S000881,O000881,CarrierC,WH-SOUTH,2025-02-07,2025-02-10,2025-02-10,882.02,682.66,4.25,0.0,True
S000882,O000882,CarrierA,WH-CENTRAL,2025-02-19,2025-02-22,2025-02-22,142.4,118.3,13.23,0.0,True
S000883,O000883,CarrierD,WH-SOUTH,2025-10-02,2025-10-06,2025-10-06,63.38,69.35,5.19,0.0,True
S000884,O000884,CarrierB,WH-CENTRAL,2025-11-08,2025-11-08,2025-11-08,716.12,352.14,15.5,0.0,True
S000885,O000885,CarrierB,WH-CENTRAL,2025-03-07,2025-03-08,2025-03-08,1185.54,768.82,16.29,0.0,True
S000886,O000886,CarrierD,WH-SOUTH,2025-08-26,2025-08-26,2025-08-25,412.84,342.29,6.52,47.89,False
S000887,O000887,CarrierD,WH-NORTH,2025-01-16,2025-01-19,2025-01-19,455.18,395.91,11.18,0.0,True
S000888,O000888,CarrierC,WH-CENTRAL,2025-11-01,2025-11-04,2025-11-04,617.4,304.65,6.95,0.0,True
S000889,O000889,CarrierC,WH-SOUTH,2025-07-27,2025-07-31,2025-07-31,450.57,244.37,11.81,0.0,True
S000890,O000890,CarrierA,WH-CENTRAL,2025-05-05,2025-05-06,2025-05-06,179.28,146.83,10.9,0.0,True
S000891,O000891,CarrierC,WH-CENTRAL,2025-05-24,2025-05-31,2025-05-29,668.6,547.75,17.56,33.78,False
S000892,O000892,CarrierC,WH-NORTH,2025-04-26,2025-04-26,2025-04-26,62.04,66.77,8.33,0.0,True
S000893,O000893,CarrierC,WH-NORTH,2025-08-07,2025-08-09,2025-08-09,1017.09,697.12,13.55,0.0,True
S000894,O000894,CarrierC,WH-NORTH,2025-09-02,2025-09-07,2025-09-07,903.03,463.52,14.53,0.0,True
S000895,O000895,CarrierA,WH-SOUTH,2025-07-15,2025-07-19,2025-07-18,1430.98,675.25,17.52,7.07,False
S000896,O000896,CarrierC,WH-CENTRAL,2025-04-01,2025-04-03,2025-04-03,1246.2,801.23,16.6,0.0,True
S000897,O000897,CarrierA,WH-NORTH,2025-03-06,2025-03-08,2025-03-08,850.52,724.08,14.47,0.0,True
S000898,O000898,CarrierB,WH-SOUTH,2025-06-26,2025-06-30,2025-06-30,1522.74,1237.18,6.44,0.0,True
S000899,O000899,CarrierB,WH-CENTRAL,2025-08-30,2025-09-03,2025-09-03,17.76,40.33,16.42,0.0,True
S000900,O000900,CarrierC,WH-CENTRAL,2025-06-23,2025-06-23,2025-06-23,357.85,175.82,5.83,0.0,True
S000901,O000901,CarrierC,WH-NORTH,2025-11-23,2025-11-26,2025-11-25,725.15,339.24,7.23,45.52,False
S000902,O000902,CarrierC,WH-CENTRAL,2025-01-26,2025-01-28,2025-01-26,420.82,384.45,16.95,57.79,False
S000903,O000903,CarrierB,WH-CENTRAL,2025-05-19,2025-05-25,2025-05-24,121.45,90.07,15.65,53.84,False
S000904,O000904,CarrierD,WH-NORTH,2025-02-03,2025-02-06,2025-02-06,886.19,553.93,9.96,0.0,True
S000905,O000905,CarrierB,WH-NORTH,2025-01-01,2025-01-06,2025-01-04,453.66,380.38,8.43,56.45,False
S000906,O000906,CarrierA,WH-CENTRAL,2025-10-21,2025-10-24,2025-10-24,1139.1,839.44,12.07,0.0,True
S000907,O000907,CarrierA,WH-CENTRAL,2025-12-07,2025-12-11,2025-12-11,561.0,247.61,10.6,0.0,True
S000908,O000908,CarrierA,WH-CENTRAL,2025-02-15,2025-02-20,2025-02-20,442.51,235.88,8.12,0.0,True
S000909,O000909,CarrierB,WH-SOUTH,2025-08-19,2025-08-21,2025-08-20,616.44,444.34,13.39,19.02,False
S000910,O000910,CarrierA,WH-CENTRAL,2025-10-10,2025-10-10,2025-10-10,56.56,78.21,15.85,0.0,True
S000911,O000911,CarrierA,WH-CENTRAL,2025-02-06,2025-02-09,2025-02-08,33.12,54.06,14.34,47.89,False
S000912,O000912,CarrierA,WH-CENTRAL,2025-03-15,2025-03-22,2025-03-17,14.4,32.81,8.05,24.39,False
S000913,O000913,CarrierB,WH-NORTH,2025-12-29,2026-01-01,2025-12-31,223.51,181.64,17.86,13.2,False
S000914,O000914,CarrierC,WH-NORTH,2025-12-24,2025-12-26,2025-12-26,528.86,265.73,6.6,0.0,True
S000915,O000915,CarrierB,WH-CENTRAL,2025-11-11,2025-11-16,2025-11-16,715.05,344.74,5.52,0.0,True
S000916,O000916,CarrierA,WH-NORTH,2025-09-14,2025-09-17,2025-09-17,427.46,341.73,16.01,0.0,True
S000917,O000917,CarrierD,WH-CENTRAL,2025-05-10,2025-05-10,2025-05-10,831.38,332.75,8.59,0.0,True
S000918,O000918,CarrierA,WH-CENTRAL,2025-01-24,2025-01-29,2025-01-29,383.74,187.46,12.37,0.0,True
S000919,O000919,CarrierD,WH-SOUTH,2025-08-30,2025-09-04,2025-09-04,410.86,333.12,11.61,0.0,True
S000920,O000920,CarrierB,WH-CENTRAL,2025-07-16,2025-07-21,2025-07-21,748.75,394.03,6.32,0.0,True
S000921,O000921,CarrierD,WH-CENTRAL,2025-12-03,2025-12-03,2025-12-03,316.16,146.64,15.05,0.0,True
S000922,O000922,CarrierB,WH-NORTH,2025-07-10,2025-07-10,2025-07-10,242.44,210.78,15.19,0.0,True
S000923,O000923,CarrierD,WH-SOUTH,2025-09-18,2025-09-25,2025-09-23,21.47,42.06,7.96,26.91,False
S000924,O000924,CarrierA,WH-NORTH,2026-01-02,2026-01-02,2026-01-02,992.12,788.17,4.2,0.0,True
S000925,O000925,CarrierD,WH-CENTRAL,2025-01-26,2025-01-30,2025-01-28,670.95,471.53,9.77,29.16,False
S000926,O000926,CarrierA,WH-CENTRAL,2025-01-11,2025-01-14,2025-01-14,803.81,606.19,10.92,0.0,True
S000927,O000927,CarrierA,WH-CENTRAL,2025-07-01,2025-07-02,2025-07-02,232.88,103.77,13.22,0.0,True
S000928,O000928,CarrierB,WH-NORTH,2025-01-16,2025-01-18,2025-01-18,299.91,243.8,6.16,0.0,True
S000929,O000929,CarrierA,WH-CENTRAL,2025-12-09,2025-12-14,2025-12-14,59.43,70.88,15.86,0.0,True
S000930,O000930,CarrierD,WH-NORTH,2025-03-11,2025-03-13,2025-03-13,386.7,342.42,4.62,0.0,True
S000931,O000931,CarrierD,WH-SOUTH,2025-04-03,2025-04-03,2025-04-03,809.9,354.78,17.99,0.0,True
S000932,O000932,CarrierB,WH-SOUTH,2025-07-11,2025-07-13,2025-07-12,1081.3,442.2,15.51,26.05,False
S000933,O000933,CarrierB,WH-CENTRAL,2025-09-14,2025-09-16,2025-09-15,655.94,403.61,9.06,50.78,False
S000934,O000934,CarrierB,WH-NORTH,2025-08-15,2025-08-17,2025-08-16,389.45,227.94,14.86,33.37,False
S000935,O000935,CarrierA,WH-NORTH,2025-11-19,2025-11-25,2025-11-25,815.7,561.76,13.78,0.0,True
S000936,O000936,CarrierB,WH-SOUTH,2025-08-16,2025-08-21,2025-08-21,722.76,406.44,13.62,0.0,True
S000937,O000937,CarrierC,WH-NORTH,2025-05-04,2025-05-05,2025-05-05,369.22,191.34,13.83,0.0,True
S000938,O000938,CarrierB,WH-NORTH,2025-06-26,2025-07-04,2025-06-29,463.64,331.27,9.57,48.51,False
S000939,O000939,CarrierA,WH-CENTRAL,2025-05-20,2025-05-21,2025-05-22,586.08,347.6,15.58,0.0,True
S000940,O000940,CarrierB,WH-SOUTH,2025-12-11,2025-12-16,2025-12-15,779.68,656.43,17.87,50.44,False
