snapshot_date,warehouse,sku,on_hand_units,average_daily_demand,inventory_value
2025-05-01,WH-NORTH,SKU-0064,11,0.5161,2628.66
2025-05-01,WH-NORTH,SKU-0065,4,0.1613,361.77
2025-05-01,WH-NORTH,SKU-0066,10,0.2581,912.18
2025-05-01,WH-NORTH,SKU-0067,4,2.1613,496.43
2025-05-01,WH-NORTH,SKU-0068,9,0.1935,1812.94
2025-05-01,WH-NORTH,SKU-0069,23,3.0968,867.79
2025-05-01,WH-NORTH,SKU-0070,46,2.8065,7836.17
2025-05-01,WH-NORTH,SKU-0071,29,1.9355,2637.01
2025-05-01,WH-NORTH,SKU-0072,26,1.3226,436.44
2025-05-01,WH-NORTH,SKU-0073,23,2.2258,825.29
2025-05-01,WH-NORTH,SKU-0074,26,1.0,2046.04
2025-05-01,WH-NORTH,SKU-0075,44,1.7097,10782.55
2025-05-01,WH-NORTH,SKU-0076,7,0.0645,1321.2
2025-05-01,WH-NORTH,SKU-0077,0,0.4839,0.0
2025-05-01,WH-NORTH,SKU-0078,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0079,51,2.2903,6254.87
2025-05-01,WH-NORTH,SKU-0080,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0081,7,0.0,152.54
2025-05-01,WH-NORTH,SKU-0082,31,1.5806,3183.24
2025-05-01,WH-NORTH,SKU-0083,7,1.4516,571.26
2025-05-01,WH-NORTH,SKU-0084,13,2.3226,2215.93
2025-05-01,WH-NORTH,SKU-0085,8,2.0968,1922.54
2025-05-01,WH-NORTH,SKU-0086,9,0.0,577.02
2025-05-01,WH-NORTH,SKU-0087,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0088,25,2.0323,2684.0
2025-05-01,WH-NORTH,SKU-0089,12,0.7419,1554.56
2025-05-01,WH-NORTH,SKU-0090,10,1.3548,1798.94
2025-05-01,WH-NORTH,SKU-0091,22,0.7419,5298.35
2025-05-01,WH-NORTH,SKU-0092,0,0.0323,0.0
2025-05-01,WH-NORTH,SKU-0093,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0094,21,1.3226,757.91
2025-05-01,WH-NORTH,SKU-0095,9,0.9032,652.71
2025-05-01,WH-NORTH,SKU-0096,55,3.2903,647.05
2025-05-01,WH-NORTH,SKU-0097,39,2.0968,5195.62
2025-05-01,WH-NORTH,SKU-0098,67,3.871,9448.34
2025-05-01,WH-NORTH,SKU-0099,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0100,24,0.7742,1241.33
2025-05-01,WH-NORTH,SKU-0101,12,1.9032,2663.43
2025-05-01,WH-NORTH,SKU-0102,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0103,21,0.9677,4288.17
2025-05-01,WH-NORTH,SKU-0104,8,0.6452,618.77
2025-05-01,WH-NORTH,SKU-0105,29,1.2903,6590.22
2025-05-01,WH-NORTH,SKU-0106,8,0.0323,1357.8
2025-05-01,WH-NORTH,SKU-0107,8,0.7097,738.23
2025-05-01,WH-NORTH,SKU-0108,9,0.2258,1239.53
2025-05-01,WH-NORTH,SKU-0109,6,0.5161,911.99
2025-05-01,WH-NORTH,SKU-0110,0,0.6452,0.0
2025-05-01,WH-NORTH,SKU-0111,3,0.0968,585.16
2025-05-01,WH-NORTH,SKU-0112,14,1.2581,2063.22
2025-05-01,WH-NORTH,SKU-0113,0,0.0,0.0
2025-05-01,WH-NORTH,SKU-0114,36,2.2258,3989.3
2025-05-01,WH-NORTH,SKU-0115,47,1.1613,8061.58
2025-05-01,WH-NORTH,SKU-0116,20,0.6129,2975.83
2025-05-01,WH-NORTH,SKU-0117,51,2.2903,11748.18
2025-05-01,WH-NORTH,SKU-0118,18,1.7419,1799.03
2025-05-01,WH-NORTH,SKU-0119,81,3.4839,10374.36
2025-05-01,WH-NORTH,SKU-0120,34,1.9032,2445.4
2025-05-01,WH-CENTRAL,SKU-0001,56,2.0968,7413.25
2025-05-01,WH-CENTRAL,SKU-0002,22,1.0645,1765.75
2025-05-01,WH-CENTRAL,SKU-0003,0,0.1613,0.0
2025-05-01,WH-CENTRAL,SKU-0004,11,0.0,1442.08
2025-05-01,WH-CENTRAL,SKU-0005,15,0.7097,3058.61
2025-05-01,WH-CENTRAL,SKU-0006,44,2.4516,5669.58
2025-05-01,WH-CENTRAL,SKU-0007,73,3.8387,16077.26
2025-05-01,WH-CENTRAL,SKU-0008,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0009,33,0.7742,2407.78
2025-05-01,WH-CENTRAL,SKU-0010,6,0.5161,72.63
2025-05-01,WH-CENTRAL,SKU-0011,0,0.3548,0.0
2025-05-01,WH-CENTRAL,SKU-0012,30,1.2581,1451.84
2025-05-01,WH-CENTRAL,SKU-0013,32,2.9677,2560.1
2025-05-01,WH-CENTRAL,SKU-0014,59,4.0323,12095.09
2025-05-01,WH-CENTRAL,SKU-0015,17,2.2903,1682.53
2025-05-01,WH-CENTRAL,SKU-0016,34,1.2903,6122.38
2025-05-01,WH-CENTRAL,SKU-0017,2,0.6129,26.39
2025-05-01,WH-CENTRAL,SKU-0018,26,1.0323,721.29
2025-05-01,WH-CENTRAL,SKU-0019,34,1.8387,4395.25
2025-05-01,WH-CENTRAL,SKU-0020,60,2.2903,13945.47
2025-05-01,WH-CENTRAL,SKU-0021,49,2.0645,10709.12
2025-05-01,WH-CENTRAL,SKU-0022,58,3.9032,9730.46
2025-05-01,WH-CENTRAL,SKU-0023,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0024,21,1.129,4683.41
2025-05-01,WH-CENTRAL,SKU-0025,18,2.0,1196.02
2025-05-01,WH-CENTRAL,SKU-0026,9,0.4839,2035.14
2025-05-01,WH-CENTRAL,SKU-0027,4,0.0,106.81
2025-05-01,WH-CENTRAL,SKU-0028,8,0.2258,1269.22
2025-05-01,WH-CENTRAL,SKU-0029,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0030,35,2.2581,1886.31
2025-05-01,WH-CENTRAL,SKU-0031,24,1.3871,5636.53
2025-05-01,WH-CENTRAL,SKU-0032,57,3.1613,10006.92
2025-05-01,WH-CENTRAL,SKU-0033,21,1.0968,3068.37
2025-05-01,WH-CENTRAL,SKU-0034,36,2.9677,8526.67
2025-05-01,WH-CENTRAL,SKU-0035,21,3.2258,3462.23
2025-05-01,WH-CENTRAL,SKU-0036,17,1.3871,4182.63
2025-05-01,WH-CENTRAL,SKU-0037,6,0.3226,215.33
2025-05-01,WH-CENTRAL,SKU-0038,25,2.2903,1953.74
2025-05-01,WH-CENTRAL,SKU-0039,26,2.2581,684.4
2025-05-01,WH-CENTRAL,SKU-0040,13,1.7419,2656.73
2025-05-01,WH-CENTRAL,SKU-0041,0,0.7742,0.0
2025-05-01,WH-CENTRAL,SKU-0042,0,0.9032,0.0
2025-05-01,WH-CENTRAL,SKU-0043,16,0.2903,2749.03
2025-05-01,WH-CENTRAL,SKU-0044,1,0.8387,171.86
2025-05-01,WH-CENTRAL,SKU-0045,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0046,6,1.0323,476.42
2025-05-01,WH-CENTRAL,SKU-0047,62,3.0968,12000.81
2025-05-01,WH-CENTRAL,SKU-0048,14,0.7419,918.69
2025-05-01,WH-CENTRAL,SKU-0049,22,2.3548,2613.72
2025-05-01,WH-CENTRAL,SKU-0050,7,1.4194,1069.26
2025-05-01,WH-CENTRAL,SKU-0051,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0052,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0053,25,1.1935,6094.69
2025-05-01,WH-CENTRAL,SKU-0054,32,0.8065,7207.55
2025-05-01,WH-CENTRAL,SKU-0055,31,3.8065,1419.92
2025-05-01,WH-CENTRAL,SKU-0056,20,1.0968,2956.25
2025-05-01,WH-CENTRAL,SKU-0057,44,1.1935,2916.1
2025-05-01,WH-CENTRAL,SKU-0058,0,0.6774,0.0
2025-05-01,WH-CENTRAL,SKU-0059,18,0.7419,4309.07
2025-05-01,WH-CENTRAL,SKU-0060,27,1.6452,1010.1
2025-05-01,WH-CENTRAL,SKU-0061,22,2.0968,1790.07
2025-05-01,WH-CENTRAL,SKU-0062,5,0.0,158.21
2025-05-01,WH-CENTRAL,SKU-0063,62,2.6774,4663.52
2025-05-01,WH-CENTRAL,SKU-0064,7,1.2903,1672.79
2025-05-01,WH-CENTRAL,SKU-0065,3,0.3548,271.33
2025-05-01,WH-CENTRAL,SKU-0066,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0067,39,1.0968,4840.19
2025-05-01,WH-CENTRAL,SKU-0068,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0069,47,1.9032,1773.31
2025-05-01,WH-CENTRAL,SKU-0070,27,1.9032,4599.49
2025-05-01,WH-CENTRAL,SKU-0071,37,1.3226,3364.47
2025-05-01,WH-CENTRAL,SKU-0072,29,2.6129,486.79
2025-05-01,WH-CENTRAL,SKU-0073,4,0.4516,143.53
2025-05-01,WH-CENTRAL,SKU-0074,60,3.5161,4721.64
2025-05-01,WH-CENTRAL,SKU-0075,0,0.1935,0.0
2025-05-01,WH-CENTRAL,SKU-0076,12,0.9032,2264.92
2025-05-01,WH-CENTRAL,SKU-0077,47,1.8065,2094.11
2025-05-01,WH-CENTRAL,SKU-0078,1,0.0,226.58
2025-05-01,WH-CENTRAL,SKU-0079,26,1.6129,3188.76
2025-05-01,WH-CENTRAL,SKU-0080,3,0.9677,363.4
2025-05-01,WH-CENTRAL,SKU-0081,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0082,18,1.4839,1848.33
2025-05-01,WH-CENTRAL,SKU-0083,30,2.6452,2448.27
2025-05-01,WH-CENTRAL,SKU-0084,22,1.0323,3750.03
2025-05-01,WH-CENTRAL,SKU-0085,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0086,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0087,11,0.0,572.09
2025-05-01,WH-CENTRAL,SKU-0088,0,0.871,0.0
2025-05-01,WH-CENTRAL,SKU-0089,2,0.871,259.09
2025-05-01,WH-CENTRAL,SKU-0090,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0091,43,2.5161,10355.86
2025-05-01,WH-CENTRAL,SKU-0092,24,1.1613,2174.44
2025-05-01,WH-CENTRAL,SKU-0093,31,2.1613,4934.78
2025-05-01,WH-CENTRAL,SKU-0094,6,0.5806,216.55
2025-05-01,WH-CENTRAL,SKU-0095,44,1.6774,3191.01
2025-05-01,WH-CENTRAL,SKU-0096,0,0.5161,0.0
2025-05-01,WH-CENTRAL,SKU-0097,31,1.5161,4129.85
2025-05-01,WH-CENTRAL,SKU-0098,11,1.129,1551.22
2025-05-01,WH-CENTRAL,SKU-0099,27,2.5806,5211.31
2025-05-01,WH-CENTRAL,SKU-0100,23,1.0968,1189.61
2025-05-01,WH-CENTRAL,SKU-0101,8,2.0645,1775.62
2025-05-01,WH-CENTRAL,SKU-0102,0,0.129,0.0
2025-05-01,WH-CENTRAL,SKU-0103,0,0.0,0.0
2025-05-01,WH-CENTRAL,SKU-0104,20,1.0323,1546.93
2025-05-01,WH-CENTRAL,SKU-0105,0,1.0,0.0
2025-05-01,WH-CENTRAL,SKU-0106,0,0.0323,0.0
2025-05-01,WH-CENTRAL,SKU-0107,12,1.2903,1107.35
2025-05-01,WH-CENTRAL,SKU-0108,23,1.2581,3167.69
2025-05-01,WH-CENTRAL,SKU-0109,41,2.1613,6231.92
2025-05-01,WH-CENTRAL,SKU-0110,30,2.4194,2733.06
2025-05-01,WH-CENTRAL,SKU-0111,21,1.0968,4096.09
2025-05-01,WH-CENTRAL,SKU-0112,32,1.6452,4715.92
2025-05-01,WH-CENTRAL,SKU-0113,25,1.1935,2792.62
2025-05-01,WH-CENTRAL,SKU-0114,22,1.871,2437.91
2025-05-01,WH-CENTRAL,SKU-0115,41,2.0645,7032.44
2025-05-01,WH-CENTRAL,SKU-0116,3,1.5161,446.37
2025-05-01,WH-CENTRAL,SKU-0117,1,0.0,230.36
2025-05-01,WH-CENTRAL,SKU-0118,26,3.0,2598.6
2025-05-01,WH-CENTRAL,SKU-0119,1,1.8065,128.08
2025-05-01,WH-CENTRAL,SKU-0120,17,1.3226,1222.7
2025-05-01,WH-SOUTH,SKU-0001,0,0.7742,0.0
2025-05-01,WH-SOUTH,SKU-0002,18,1.3226,1444.71
2025-05-01,WH-SOUTH,SKU-0003,7,0.5806,1142.56
2025-05-01,WH-SOUTH,SKU-0004,2,0.6129,262.2
2025-05-01,WH-SOUTH,SKU-0005,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0006,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0007,16,0.3871,3523.78
2025-05-01,WH-SOUTH,SKU-0008,5,0.7742,30.69
2025-05-01,WH-SOUTH,SKU-0009,9,1.0645,656.67
2025-05-01,WH-SOUTH,SKU-0010,30,1.2258,363.17
2025-05-01,WH-SOUTH,SKU-0011,50,2.0645,8223.88
2025-05-01,WH-SOUTH,SKU-0012,9,0.8387,435.55
2025-05-01,WH-SOUTH,SKU-0013,31,1.1613,2480.09
2025-05-01,WH-SOUTH,SKU-0014,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0015,1,0.4516,98.97
2025-05-01,WH-SOUTH,SKU-0016,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0017,30,1.129,395.83
2025-05-01,WH-SOUTH,SKU-0018,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0019,33,1.5161,4265.98
2025-05-01,WH-SOUTH,SKU-0020,1,0.0,232.42
2025-05-01,WH-SOUTH,SKU-0021,21,1.0323,4589.62
2025-05-01,WH-SOUTH,SKU-0022,4,0.3226,671.07
2025-05-01,WH-SOUTH,SKU-0023,3,0.0,549.68
2025-05-01,WH-SOUTH,SKU-0024,13,0.1935,2899.25
2025-05-01,WH-SOUTH,SKU-0025,7,0.0,465.12
2025-05-01,WH-SOUTH,SKU-0026,21,0.7097,4748.67
2025-05-01,WH-SOUTH,SKU-0027,5,0.129,133.51
2025-05-01,WH-SOUTH,SKU-0028,8,1.3226,1269.22
2025-05-01,WH-SOUTH,SKU-0029,5,0.0,906.73
2025-05-01,WH-SOUTH,SKU-0030,0,0.5161,0.0
2025-05-01,WH-SOUTH,SKU-0031,51,2.4839,11977.63
2025-05-01,WH-SOUTH,SKU-0032,21,1.3871,3686.76
2025-05-01,WH-SOUTH,SKU-0033,0,0.0968,0.0
2025-05-01,WH-SOUTH,SKU-0034,9,0.7419,2131.67
2025-05-01,WH-SOUTH,SKU-0035,15,1.1935,2473.02
2025-05-01,WH-SOUTH,SKU-0036,0,0.4516,0.0
2025-05-01,WH-SOUTH,SKU-0037,2,0.0,71.78
2025-05-01,WH-SOUTH,SKU-0038,14,0.0,1094.09
2025-05-01,WH-SOUTH,SKU-0039,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0040,42,2.0,8583.27
2025-05-01,WH-SOUTH,SKU-0041,25,0.9677,286.0
2025-05-01,WH-SOUTH,SKU-0042,24,0.1935,1977.76
2025-05-01,WH-SOUTH,SKU-0043,9,0.3226,1546.33
2025-05-01,WH-SOUTH,SKU-0044,8,0.2903,1374.87
2025-05-01,WH-SOUTH,SKU-0045,18,1.0323,4059.1
2025-05-01,WH-SOUTH,SKU-0046,24,3.129,1905.68
2025-05-01,WH-SOUTH,SKU-0047,24,1.4194,4645.48
2025-05-01,WH-SOUTH,SKU-0048,2,0.0,131.24
2025-05-01,WH-SOUTH,SKU-0049,11,1.1613,1306.86
2025-05-01,WH-SOUTH,SKU-0050,44,1.9032,6721.07
2025-05-01,WH-SOUTH,SKU-0051,6,0.0,885.19
2025-05-01,WH-SOUTH,SKU-0052,0,1.0323,0.0
2025-05-01,WH-SOUTH,SKU-0053,43,3.3871,10482.86
2025-05-01,WH-SOUTH,SKU-0054,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0055,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0056,10,0.9355,1478.13
2025-05-01,WH-SOUTH,SKU-0057,11,0.0323,729.03
2025-05-01,WH-SOUTH,SKU-0058,18,0.6129,3145.63
2025-05-01,WH-SOUTH,SKU-0059,19,0.0,4548.47
2025-05-01,WH-SOUTH,SKU-0060,19,0.5806,710.81
2025-05-01,WH-SOUTH,SKU-0061,2,0.0,162.73
2025-05-01,WH-SOUTH,SKU-0062,33,1.6452,1044.17
2025-05-01,WH-SOUTH,SKU-0063,22,0.5806,1654.8
2025-05-01,WH-SOUTH,SKU-0064,10,0.6452,2389.7
2025-05-01,WH-SOUTH,SKU-0065,50,2.3548,4522.1
2025-05-01,WH-SOUTH,SKU-0066,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0067,0,1.3226,0.0
2025-05-01,WH-SOUTH,SKU-0068,43,2.1935,8661.81
2025-05-01,WH-SOUTH,SKU-0069,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0070,3,0.0,511.05
2025-05-01,WH-SOUTH,SKU-0071,11,0.6774,1000.25
2025-05-01,WH-SOUTH,SKU-0072,53,2.3226,889.66
2025-05-01,WH-SOUTH,SKU-0073,15,0.0,538.23
2025-05-01,WH-SOUTH,SKU-0074,36,2.0645,2832.98
2025-05-01,WH-SOUTH,SKU-0075,5,0.0,1225.29
2025-05-01,WH-SOUTH,SKU-0076,24,1.0645,4529.84
2025-05-01,WH-SOUTH,SKU-0077,13,0.0,579.22
2025-05-01,WH-SOUTH,SKU-0078,5,1.0,1132.92
2025-05-01,WH-SOUTH,SKU-0079,12,0.129,1471.73
2025-05-01,WH-SOUTH,SKU-0080,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0081,1,0.0,21.79
2025-05-01,WH-SOUTH,SKU-0082,7,0.7742,718.79
2025-05-01,WH-SOUTH,SKU-0083,7,0.6774,571.26
2025-05-01,WH-SOUTH,SKU-0084,17,2.5806,2897.75
2025-05-01,WH-SOUTH,SKU-0085,4,0.0,961.27
2025-05-01,WH-SOUTH,SKU-0086,17,1.4839,1089.93
2025-05-01,WH-SOUTH,SKU-0087,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0088,70,3.6774,7515.2
2025-05-01,WH-SOUTH,SKU-0089,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0090,29,2.5806,5216.93
2025-05-01,WH-SOUTH,SKU-0091,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0092,15,0.2903,1359.02
2025-05-01,WH-SOUTH,SKU-0093,43,3.3226,6845.02
2025-05-01,WH-SOUTH,SKU-0094,7,0.5806,252.64
2025-05-01,WH-SOUTH,SKU-0095,10,0.0,725.23
2025-05-01,WH-SOUTH,SKU-0096,4,0.0,47.06
2025-05-01,WH-SOUTH,SKU-0097,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0098,17,0.0,2397.34
2025-05-01,WH-SOUTH,SKU-0099,8,0.3226,1544.09
2025-05-01,WH-SOUTH,SKU-0100,14,0.0,724.11
2025-05-01,WH-SOUTH,SKU-0101,16,1.129,3551.24
2025-05-01,WH-SOUTH,SKU-0102,13,0.1935,851.42
2025-05-01,WH-SOUTH,SKU-0103,15,1.2903,3062.98
2025-05-01,WH-SOUTH,SKU-0104,8,1.1613,618.77
2025-05-01,WH-SOUTH,SKU-0105,18,1.1613,4090.48
2025-05-01,WH-SOUTH,SKU-0106,19,0.5161,3224.77
2025-05-01,WH-SOUTH,SKU-0107,0,0.9355,0.0
2025-05-01,WH-SOUTH,SKU-0108,9,0.0,1239.53
2025-05-01,WH-SOUTH,SKU-0109,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0110,0,0.6129,0.0
2025-05-01,WH-SOUTH,SKU-0111,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0112,29,0.7742,4273.8
2025-05-01,WH-SOUTH,SKU-0113,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0114,5,0.0,554.07
2025-05-01,WH-SOUTH,SKU-0115,11,0.0,1886.75
2025-05-01,WH-SOUTH,SKU-0116,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0117,38,2.1613,8753.55
2025-05-01,WH-SOUTH,SKU-0118,8,0.2581,799.57
2025-05-01,WH-SOUTH,SKU-0119,0,0.0,0.0
2025-05-01,WH-SOUTH,SKU-0120,20,3.0645,1438.47
2025-06-01,WH-NORTH,SKU-0001,15,0.9667,1985.69
2025-06-01,WH-NORTH,SKU-0002,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0003,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0004,0,0.7667,0.0
2025-06-01,WH-NORTH,SKU-0005,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0006,7,0.7333,901.98
2025-06-01,WH-NORTH,SKU-0007,16,0.2333,3523.78
2025-06-01,WH-NORTH,SKU-0008,15,2.2667,92.07
2025-06-01,WH-NORTH,SKU-0009,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0010,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0011,14,0.3667,2302.68
2025-06-01,WH-NORTH,SKU-0012,8,2.2,387.16
2025-06-01,WH-NORTH,SKU-0013,28,2.5333,2240.08
2025-06-01,WH-NORTH,SKU-0014,29,2.3333,5945.04
2025-06-01,WH-NORTH,SKU-0015,0,0.4667,0.0
2025-06-01,WH-NORTH,SKU-0016,1,0.0,180.07
2025-06-01,WH-NORTH,SKU-0017,27,1.8667,356.25
2025-06-01,WH-NORTH,SKU-0018,4,1.2333,110.97
2025-06-01,WH-NORTH,SKU-0019,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0020,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0021,5,0.3667,1092.77
2025-06-01,WH-NORTH,SKU-0022,20,2.0333,3355.33
2025-06-01,WH-NORTH,SKU-0023,23,0.4333,4214.22
2025-06-01,WH-NORTH,SKU-0024,17,0.6333,3791.33
2025-06-01,WH-NORTH,SKU-0025,8,0.0,531.56
2025-06-01,WH-NORTH,SKU-0026,21,0.5,4748.67
2025-06-01,WH-NORTH,SKU-0027,19,1.1,507.35
2025-06-01,WH-NORTH,SKU-0028,14,1.8,2221.14
2025-06-01,WH-NORTH,SKU-0029,30,1.5,5440.38
2025-06-01,WH-NORTH,SKU-0030,14,0.8333,754.52
2025-06-01,WH-NORTH,SKU-0031,14,1.0333,3287.98
2025-06-01,WH-NORTH,SKU-0032,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0033,11,0.0,1607.24
2025-06-01,WH-NORTH,SKU-0034,22,0.7667,5210.74
2025-06-01,WH-NORTH,SKU-0035,3,0.5333,494.6
2025-06-01,WH-NORTH,SKU-0036,10,0.3,2460.37
2025-06-01,WH-NORTH,SKU-0037,19,1.3,681.86
2025-06-01,WH-NORTH,SKU-0038,20,0.8667,1562.99
2025-06-01,WH-NORTH,SKU-0039,4,0.0,105.29
2025-06-01,WH-NORTH,SKU-0040,35,1.7,7152.72
2025-06-01,WH-NORTH,SKU-0041,52,2.1333,594.88
2025-06-01,WH-NORTH,SKU-0042,10,0.7,824.07
2025-06-01,WH-NORTH,SKU-0043,13,0.8333,2233.59
2025-06-01,WH-NORTH,SKU-0044,2,1.0667,343.72
2025-06-01,WH-NORTH,SKU-0045,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0046,27,1.1,2143.89
2025-06-01,WH-NORTH,SKU-0047,10,1.2667,1935.62
2025-06-01,WH-NORTH,SKU-0048,41,1.5333,2690.44
2025-06-01,WH-NORTH,SKU-0049,25,2.3,2970.14
2025-06-01,WH-NORTH,SKU-0050,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0051,8,0.6,1180.26
2025-06-01,WH-NORTH,SKU-0052,49,2.9667,578.08
2025-06-01,WH-NORTH,SKU-0053,2,0.0,487.58
2025-06-01,WH-NORTH,SKU-0054,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0055,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0056,4,0.0,591.25
2025-06-01,WH-NORTH,SKU-0057,13,1.7333,861.58
2025-06-01,WH-NORTH,SKU-0058,9,0.3333,1572.81
2025-06-01,WH-NORTH,SKU-0059,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0060,1,0.3333,37.41
2025-06-01,WH-NORTH,SKU-0061,27,1.3667,2196.91
2025-06-01,WH-NORTH,SKU-0062,61,2.1,1930.13
2025-06-01,WH-NORTH,SKU-0063,8,0.0,601.74
2025-06-01,WH-NORTH,SKU-0064,8,0.3667,1911.76
2025-06-01,WH-NORTH,SKU-0065,24,0.6,2170.61
2025-06-01,WH-NORTH,SKU-0066,1,0.4667,91.22
2025-06-01,WH-NORTH,SKU-0067,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0068,0,0.1667,0.0
2025-06-01,WH-NORTH,SKU-0069,27,1.2667,1018.71
2025-06-01,WH-NORTH,SKU-0070,18,1.1667,3066.33
2025-06-01,WH-NORTH,SKU-0071,7,0.6333,636.52
2025-06-01,WH-NORTH,SKU-0072,19,1.1,318.93
2025-06-01,WH-NORTH,SKU-0073,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0074,20,2.3333,1573.88
2025-06-01,WH-NORTH,SKU-0075,5,0.9667,1225.29
2025-06-01,WH-NORTH,SKU-0076,18,1.8667,3397.38
2025-06-01,WH-NORTH,SKU-0077,2,0.0,89.11
2025-06-01,WH-NORTH,SKU-0078,0,0.0667,0.0
2025-06-01,WH-NORTH,SKU-0079,20,1.0667,2452.89
2025-06-01,WH-NORTH,SKU-0080,16,1.3,1938.11
2025-06-01,WH-NORTH,SKU-0081,15,0.5333,326.87
2025-06-01,WH-NORTH,SKU-0082,11,0.0,1129.54
2025-06-01,WH-NORTH,SKU-0083,9,0.0333,734.48
2025-06-01,WH-NORTH,SKU-0084,0,1.4667,0.0
2025-06-01,WH-NORTH,SKU-0085,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0086,27,0.5667,1731.06
2025-06-01,WH-NORTH,SKU-0087,25,1.4333,1300.2
2025-06-01,WH-NORTH,SKU-0088,2,0.0,214.72
2025-06-01,WH-NORTH,SKU-0089,51,2.1333,6606.9
2025-06-01,WH-NORTH,SKU-0090,49,1.6333,8814.81
2025-06-01,WH-NORTH,SKU-0091,10,0.9333,2408.34
2025-06-01,WH-NORTH,SKU-0092,0,0.4667,0.0
2025-06-01,WH-NORTH,SKU-0093,8,0.5333,1273.49
2025-06-01,WH-NORTH,SKU-0094,9,0.6,324.82
2025-06-01,WH-NORTH,SKU-0095,15,1.2333,1087.85
2025-06-01,WH-NORTH,SKU-0096,15,1.4,176.47
2025-06-01,WH-NORTH,SKU-0097,7,0.3,932.55
2025-06-01,WH-NORTH,SKU-0098,4,0.4667,564.08
2025-06-01,WH-NORTH,SKU-0099,1,0.0,193.01
2025-06-01,WH-NORTH,SKU-0100,14,0.0,724.11
2025-06-01,WH-NORTH,SKU-0101,14,0.5,3107.34
2025-06-01,WH-NORTH,SKU-0102,6,1.1333,392.96
2025-06-01,WH-NORTH,SKU-0103,2,0.0,408.4
2025-06-01,WH-NORTH,SKU-0104,3,0.9333,232.04
2025-06-01,WH-NORTH,SKU-0105,12,0.3333,2726.99
2025-06-01,WH-NORTH,SKU-0106,1,0.2333,169.72
2025-06-01,WH-NORTH,SKU-0107,0,0.0,0.0
2025-06-01,WH-NORTH,SKU-0108,7,0.1,964.08
2025-06-01,WH-NORTH,SKU-0109,6,0.7,911.99
2025-06-01,WH-NORTH,SKU-0110,20,1.8333,1822.04
2025-06-01,WH-NORTH,SKU-0111,6,0.5667,1170.31
2025-06-01,WH-NORTH,SKU-0112,8,1.5,1178.98
2025-06-01,WH-NORTH,SKU-0113,0,0.0,0.0
