order_line_id,order_id,customer_id,warehouse,order_date,promised_date,sku,supplier_id,units_ordered,units_shipped,unit_price,unit_weight_kg,revenue
OL0000963,O000389,C0076,WH-SOUTH,2025-01-04,2025-01-06,SKU-0005,SUP010,9,9,370.74,16.29,3336.66
OL0000964,O000390,C0172,WH-NORTH,2025-09-28,2025-10-05,SKU-0067,SUP010,34,34,225.65,0.48,7672.1
OL0000965,O000390,C0172,WH-NORTH,2025-09-28,2025-10-05,SKU-0015,SUP018,7,7,179.95,2.86,1259.65
OL0000966,O000391,C0150,WH-NORTH,2025-08-13,2025-08-18,SKU-0002,SUP017,22,22,145.93,22.77,3210.46
OL0000967,O000391,C0150,WH-NORTH,2025-08-13,2025-08-18,SKU-0115,SUP013,43,43,311.86,9.05,13409.98
OL0000968,O000391,C0150,WH-NORTH,2025-08-13,2025-08-18,SKU-0048,SUP010,31,31,119.31,16.64,3698.61
OL0000969,O000392,C0078,WH-CENTRAL,2025-02-01,2025-02-04,SKU-0054,SUP018,33,33,409.52,16.01,13514.16
OL0000970,O000392,C0078,WH-CENTRAL,2025-02-01,2025-02-04,SKU-0071,SUP016,13,13,165.33,23.96,2149.29
OL0000971,O000393,C0098,WH-CENTRAL,2025-05-19,2025-05-24,SKU-0063,SUP018,13,13,136.76,21.33,1777.88
OL0000972,O000394,C0091,WH-CENTRAL,2025-06-21,2025-06-26,SKU-0046,SUP010,11,11,144.37,23.41,1588.07
OL0000973,O000394,C0091,WH-CENTRAL,2025-06-21,2025-06-26,SKU-0094,SUP012,16,16,65.62,2.03,1049.92
OL0000974,O000394,C0091,WH-CENTRAL,2025-06-21,2025-06-26,SKU-0009,SUP015,28,28,132.66,19.23,3714.48
OL0000975,O000394,C0091,WH-CENTRAL,2025-06-21,2025-06-26,SKU-0016,SUP003,19,19,327.4,10.64,6220.6
OL0000976,O000395,C0031,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0042,SUP008,10,10,149.83,4.69,1498.3
OL0000977,O000396,C0015,WH-CENTRAL,2025-08-12,2025-08-14,SKU-0015,SUP018,43,43,179.95,2.86,7737.85
OL0000978,O000396,C0015,WH-CENTRAL,2025-08-12,2025-08-14,SKU-0118,SUP001,21,21,181.72,10.35,3816.12
OL0000979,O000396,C0015,WH-CENTRAL,2025-08-12,2025-08-14,SKU-0051,SUP013,1,1,268.24,8.5,268.24
OL0000980,O000396,C0015,WH-CENTRAL,2025-08-12,2025-08-14,SKU-0057,SUP004,18,18,120.5,5.93,2169.0
OL0000981,O000397,C0058,WH-NORTH,2025-09-11,2025-09-16,SKU-0113,SUP018,22,22,203.1,18.05,4468.2
OL0000982,O000398,C0131,WH-NORTH,2025-06-18,2025-06-25,SKU-0061,SUP005,2,2,147.94,19.01,295.88
OL0000983,O000398,C0131,WH-NORTH,2025-06-18,2025-06-25,SKU-0089,SUP005,8,8,235.54,23.14,1884.32
OL0000984,O000398,C0131,WH-NORTH,2025-06-18,2025-06-25,SKU-0014,SUP007,17,17,372.73,9.03,6336.41
OL0000985,O000398,C0131,WH-NORTH,2025-06-18,2025-06-25,SKU-0041,SUP008,23,23,20.8,7.21,478.4
OL0000986,O000399,C0048,WH-CENTRAL,2025-11-29,2025-12-04,SKU-0070,SUP004,38,38,309.73,10.84,11769.74
OL0000987,O000400,C0117,WH-SOUTH,2025-10-19,2025-10-24,SKU-0093,SUP002,38,38,289.43,8.06,10998.34
OL0000988,O000400,C0117,WH-SOUTH,2025-10-19,2025-10-24,SKU-0029,SUP017,21,21,329.72,3.26,6924.12
OL0000989,O000401,C0110,WH-SOUTH,2025-01-22,2025-01-29,SKU-0013,SUP008,15,15,145.46,12.28,2181.9
OL0000990,O000402,C0101,WH-NORTH,2025-07-10,2025-07-13,SKU-0087,SUP011,40,40,94.56,5.09,3782.4
OL0000991,O000403,C0155,WH-CENTRAL,2025-11-20,2025-11-25,SKU-0037,SUP008,32,32,65.25,11.65,2088.0
OL0000992,O000404,C0098,WH-SOUTH,2025-06-02,2025-06-05,SKU-0052,SUP016,39,39,21.45,2.83,836.55
OL0000993,O000404,C0098,WH-SOUTH,2025-06-02,2025-06-05,SKU-0048,SUP010,27,27,119.31,16.64,3221.37
OL0000994,O000404,C0098,WH-SOUTH,2025-06-02,2025-06-05,SKU-0009,SUP015,40,40,132.66,19.23,5306.4
OL0000995,O000404,C0098,WH-SOUTH,2025-06-02,2025-06-05,SKU-0005,SUP010,33,33,370.74,16.29,12234.42
OL0000996,O000405,C0028,WH-SOUTH,2025-09-16,2025-09-19,SKU-0053,SUP016,44,44,443.25,19.99,19503.0
OL0000997,O000405,C0028,WH-SOUTH,2025-09-16,2025-09-19,SKU-0091,SUP009,35,35,437.88,3.8,15325.8
OL0000998,O000405,C0028,WH-SOUTH,2025-09-16,2025-09-19,SKU-0089,SUP005,24,24,235.54,23.14,5652.96
OL0000999,O000406,C0037,WH-CENTRAL,2025-04-18,2025-04-21,SKU-0088,SUP006,30,30,195.2,1.67,5856.0
OL0001000,O000406,C0037,WH-CENTRAL,2025-04-18,2025-04-21,SKU-0110,SUP011,6,6,165.64,21.74,993.84
OL0001001,O000407,C0154,WH-CENTRAL,2025-11-01,2025-11-04,SKU-0092,SUP015,18,18,164.73,1.67,2965.14
OL0001002,O000408,C0043,WH-CENTRAL,2025-07-24,2025-07-29,SKU-0091,SUP009,9,9,437.88,3.8,3940.92
OL0001003,O000408,C0043,WH-CENTRAL,2025-07-24,2025-07-29,SKU-0026,SUP012,26,6,411.14,7.45,2466.84
OL0001004,O000409,C0148,WH-CENTRAL,2025-05-02,2025-05-07,SKU-0093,SUP002,7,7,289.43,8.06,2026.01
OL0001005,O000410,C0151,WH-CENTRAL,2025-12-10,2025-12-12,SKU-0019,SUP007,15,15,235.04,9.89,3525.6
OL0001006,O000410,C0151,WH-CENTRAL,2025-12-10,2025-12-12,SKU-0046,SUP010,10,10,144.37,23.41,1443.7
OL0001007,O000410,C0151,WH-CENTRAL,2025-12-10,2025-12-12,SKU-0027,SUP020,12,12,48.55,7.23,582.6
OL0001008,O000411,C0007,WH-NORTH,2025-11-25,2025-11-27,SKU-0111,SUP011,15,15,354.64,14.5,5319.6
OL0001009,O000412,C0174,WH-CENTRAL,2025-11-27,2025-12-02,SKU-0005,SUP010,30,30,370.74,16.29,11122.2
OL0001010,O000413,C0152,WH-NORTH,2025-12-20,2025-12-22,SKU-0049,SUP002,20,20,216.01,3.12,4320.2
OL0001011,O000414,C0144,WH-NORTH,2025-05-14,2025-05-21,SKU-0065,SUP016,5,5,164.44,20.43,822.2
OL0001012,O000414,C0144,WH-NORTH,2025-05-14,2025-05-21,SKU-0022,SUP001,35,35,305.03,14.1,10676.05
OL0001013,O000414,C0144,WH-NORTH,2025-05-14,2025-05-21,SKU-0069,SUP001,16,16,68.6,10.78,1097.6
OL0001014,O000414,C0144,WH-NORTH,2025-05-14,2025-05-21,SKU-0077,SUP012,2,2,81.01,11.36,162.02
OL0001015,O000415,C0136,WH-NORTH,2025-06-20,2025-06-25,SKU-0049,SUP002,43,43,216.01,3.12,9288.43
OL0001016,O000415,C0136,WH-NORTH,2025-06-20,2025-06-25,SKU-0069,SUP001,38,38,68.6,10.78,2606.8
OL0001017,O000415,C0136,WH-NORTH,2025-06-20,2025-06-25,SKU-0017,SUP012,14,14,23.99,3.96,335.86
OL0001018,O000416,C0049,WH-SOUTH,2025-11-16,2025-11-23,SKU-0046,SUP010,19,19,144.37,23.41,2743.03
OL0001019,O000416,C0049,WH-SOUTH,2025-11-16,2025-11-23,SKU-0041,SUP008,17,17,20.8,7.21,353.6
OL0001020,O000416,C0049,WH-SOUTH,2025-11-16,2025-11-23,SKU-0064,SUP015,2,2,434.49,20.1,868.98
OL0001021,O000416,C0049,WH-SOUTH,2025-11-16,2025-11-23,SKU-0032,SUP019,11,11,319.2,7.69,3511.2
OL0001022,O000417,C0093,WH-NORTH,2025-11-04,2025-11-07,SKU-0108,SUP008,10,10,250.41,2.45,2504.1
OL0001023,O000417,C0093,WH-NORTH,2025-11-04,2025-11-07,SKU-0088,SUP006,12,12,195.2,1.67,2342.4
OL0001024,O000418,C0012,WH-CENTRAL,2025-04-03,2025-04-10,SKU-0004,SUP005,6,6,238.36,5.13,1430.16
OL0001025,O000418,C0012,WH-CENTRAL,2025-04-03,2025-04-10,SKU-0072,SUP014,4,4,30.52,10.39,122.08
OL0001026,O000418,C0012,WH-CENTRAL,2025-04-03,2025-04-10,SKU-0033,SUP009,33,33,265.66,7.98,8766.78
OL0001027,O000419,C0118,WH-SOUTH,2025-10-21,2025-10-28,SKU-0081,SUP013,7,7,39.62,8.32,277.34
OL0001028,O000419,C0118,WH-SOUTH,2025-10-21,2025-10-28,SKU-0095,SUP014,1,1,131.86,14.87,131.86
OL0001029,O000419,C0118,WH-SOUTH,2025-10-21,2025-10-28,SKU-0116,SUP018,42,42,270.53,19.96,11362.26
OL0001030,O000419,C0118,WH-SOUTH,2025-10-21,2025-10-28,SKU-0030,SUP011,19,19,97.99,13.31,1861.81
OL0001031,O000420,C0055,WH-CENTRAL,2025-03-10,2025-03-13,SKU-0008,SUP019,23,23,11.16,10.99,256.68
OL0001032,O000420,C0055,WH-CENTRAL,2025-03-10,2025-03-13,SKU-0073,SUP003,41,41,65.24,7.96,2674.84
OL0001033,O000420,C0055,WH-CENTRAL,2025-03-10,2025-03-13,SKU-0111,SUP011,3,3,354.64,14.5,1063.92
OL0001034,O000421,C0048,WH-CENTRAL,2025-11-18,2025-11-23,SKU-0074,SUP013,7,7,143.08,2.34,1001.56
OL0001035,O000421,C0048,WH-CENTRAL,2025-11-18,2025-11-23,SKU-0099,SUP001,10,10,350.93,7.93,3509.3
OL0001036,O000421,C0048,WH-CENTRAL,2025-11-18,2025-11-23,SKU-0082,SUP015,5,5,186.7,12.62,933.5
OL0001037,O000422,C0017,WH-CENTRAL,2025-01-08,2025-01-13,SKU-0090,SUP001,27,27,327.08,13.16,8831.16
OL0001038,O000422,C0017,WH-CENTRAL,2025-01-08,2025-01-13,SKU-0041,SUP008,2,2,20.8,7.21,41.6
OL0001039,O000423,C0018,WH-NORTH,2025-11-10,2025-11-15,SKU-0004,SUP005,40,40,238.36,5.13,9534.4
OL0001040,O000423,C0018,WH-NORTH,2025-11-10,2025-11-15,SKU-0077,SUP012,13,13,81.01,11.36,1053.13
OL0001041,O000424,C0161,WH-CENTRAL,2025-11-14,2025-11-19,SKU-0113,SUP018,21,21,203.1,18.05,4265.1
OL0001042,O000425,C0002,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0082,SUP015,22,22,186.7,12.62,4107.4
OL0001043,O000425,C0002,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0063,SUP018,27,27,136.76,21.33,3692.52
OL0001044,O000426,C0065,WH-CENTRAL,2025-10-21,2025-10-24,SKU-0098,SUP001,8,8,256.4,4.45,2051.2
OL0001045,O000426,C0065,WH-CENTRAL,2025-10-21,2025-10-24,SKU-0081,SUP013,9,9,39.62,8.32,356.58
OL0001046,O000426,C0065,WH-CENTRAL,2025-10-21,2025-10-24,SKU-0072,SUP014,16,16,30.52,10.39,488.32
OL0001047,O000427,C0139,WH-CENTRAL,2025-07-08,2025-07-11,SKU-0003,SUP016,35,35,296.77,6.55,10386.95
OL0001048,O000427,C0139,WH-CENTRAL,2025-07-08,2025-07-11,SKU-0062,SUP015,14,14,57.53,17.72,805.42
OL0001049,O000427,C0139,WH-CENTRAL,2025-07-08,2025-07-11,SKU-0037,SUP008,2,2,65.25,11.65,130.5
OL0001050,O000427,C0139,WH-CENTRAL,2025-07-08,2025-07-11,SKU-0119,SUP019,25,25,232.87,11.15,5821.75
OL0001051,O000428,C0060,WH-SOUTH,2025-08-09,2025-08-14,SKU-0038,SUP018,39,39,142.09,2.41,5541.51
OL0001052,O000428,C0060,WH-SOUTH,2025-08-09,2025-08-14,SKU-0091,SUP009,35,35,437.88,3.8,15325.8
OL0001053,O000428,C0060,WH-SOUTH,2025-08-09,2025-08-14,SKU-0048,SUP010,44,44,119.31,16.64,5249.64
OL0001054,O000428,C0060,WH-SOUTH,2025-08-09,2025-08-14,SKU-0080,SUP018,9,3,220.24,1.13,660.72
OL0001055,O000429,C0130,WH-NORTH,2025-08-06,2025-08-09,SKU-0093,SUP002,11,11,289.43,8.06,3183.73
OL0001056,O000429,C0130,WH-NORTH,2025-08-06,2025-08-09,SKU-0069,SUP001,15,15,68.6,10.78,1029.0
OL0001057,O000429,C0130,WH-NORTH,2025-08-06,2025-08-09,SKU-0052,SUP016,14,14,21.45,2.83,300.3
OL0001058,O000429,C0130,WH-NORTH,2025-08-06,2025-08-09,SKU-0020,SUP007,26,26,422.59,3.67,10987.34
OL0001059,O000430,C0018,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0019,SUP007,3,3,235.04,9.89,705.12
OL0001060,O000430,C0018,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0068,SUP007,14,3,366.25,16.19,1098.75
OL0001061,O000430,C0018,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0089,SUP005,21,21,235.54,23.14,4946.34
OL0001062,O000430,C0018,WH-CENTRAL,2025-12-29,2026-01-03,SKU-0109,SUP019,23,23,276.36,20.41,6356.28
OL0001063,O000431,C0178,WH-NORTH,2025-05-23,2025-05-28,SKU-0079,SUP015,7,7,222.99,5.53,1560.93
OL0001064,O000431,C0178,WH-NORTH,2025-05-23,2025-05-28,SKU-0055,SUP014,33,33,83.28,21.74,2748.24
OL0001065,O000431,C0178,WH-NORTH,2025-05-23,2025-05-28,SKU-0098,SUP001,43,43,256.4,4.45,11025.2
OL0001066,O000432,C0177,WH-NORTH,2025-12-18,2025-12-23,SKU-0120,SUP003,37,37,130.77,11.56,4838.49
OL0001067,O000432,C0177,WH-NORTH,2025-12-18,2025-12-23,SKU-0052,SUP016,17,17,21.45,2.83,364.65
OL0001068,O000432,C0177,WH-NORTH,2025-12-18,2025-12-23,SKU-0108,SUP008,9,9,250.41,2.45,2253.69
OL0001069,O000432,C0177,WH-NORTH,2025-12-18,2025-12-23,SKU-0015,SUP018,38,38,179.95,2.86,6838.1
OL0001070,O000433,C0151,WH-SOUTH,2025-04-25,2025-04-28,SKU-0056,SUP013,11,11,268.75,17.59,2956.25
OL0001071,O000434,C0003,WH-CENTRAL,2025-09-05,2025-09-10,SKU-0057,SUP004,29,29,120.5,5.93,3494.5
OL0001072,O000434,C0003,WH-CENTRAL,2025-09-05,2025-09-10,SKU-0026,SUP012,32,32,411.14,7.45,13156.48
OL0001073,O000434,C0003,WH-CENTRAL,2025-09-05,2025-09-10,SKU-0114,SUP012,15,15,201.48,4.98,3022.2
OL0001074,O000434,C0003,WH-CENTRAL,2025-09-05,2025-09-10,SKU-0110,SUP011,38,14,165.64,21.74,2318.96
OL0001075,O000435,C0104,WH-SOUTH,2025-08-07,2025-08-12,SKU-0068,SUP007,32,32,366.25,16.19,11720.0
OL0001076,O000435,C0104,WH-SOUTH,2025-08-07,2025-08-12,SKU-0084,SUP020,15,15,309.92,5.59,4648.8
OL0001077,O000436,C0129,WH-CENTRAL,2025-11-20,2025-11-23,SKU-0043,SUP008,11,11,312.39,22.89,3436.29
OL0001078,O000436,C0129,WH-CENTRAL,2025-11-20,2025-11-23,SKU-0042,SUP008,21,21,149.83,4.69,3146.43
OL0001079,O000437,C0030,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0008,SUP019,20,20,11.16,10.99,223.2
OL0001080,O000437,C0030,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0116,SUP018,32,32,270.53,19.96,8656.96
OL0001081,O000437,C0030,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0100,SUP015,4,4,94.04,10.94,376.16
OL0001082,O000437,C0030,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0009,SUP015,14,14,132.66,19.23,1857.24
OL0001083,O000438,C0029,WH-NORTH,2025-10-18,2025-10-23,SKU-0030,SUP011,38,38,97.99,13.31,3723.62
OL0001084,O000438,C0029,WH-NORTH,2025-10-18,2025-10-23,SKU-0117,SUP015,43,43,418.83,24.0,18009.69
OL0001085,O000438,C0029,WH-NORTH,2025-10-18,2025-10-23,SKU-0063,SUP018,42,42,136.76,21.33,5743.92
OL0001086,O000439,C0178,WH-NORTH,2025-05-16,2025-05-19,SKU-0082,SUP015,30,30,186.7,12.62,5601.0
OL0001087,O000439,C0178,WH-NORTH,2025-05-16,2025-05-19,SKU-0035,SUP006,19,19,299.76,18.14,5695.44
OL0001088,O000440,C0121,WH-CENTRAL,2025-10-15,2025-10-20,SKU-0105,SUP013,25,25,413.18,6.38,10329.5
OL0001089,O000441,C0038,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0041,SUP008,20,20,20.8,7.21,416.0
OL0001090,O000441,C0038,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0027,SUP020,9,9,48.55,7.23,436.95
OL0001091,O000441,C0038,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0001,SUP008,28,28,240.69,14.01,6739.32
OL0001092,O000441,C0038,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0055,SUP014,37,37,83.28,21.74,3081.36
OL0001093,O000442,C0030,WH-NORTH,2025-05-18,2025-05-23,SKU-0109,SUP019,3,3,276.36,20.41,829.08
OL0001094,O000443,C0015,WH-CENTRAL,2025-04-04,2025-04-09,SKU-0008,SUP019,15,15,11.16,10.99,167.4
OL0001095,O000443,C0015,WH-CENTRAL,2025-04-04,2025-04-09,SKU-0119,SUP019,16,16,232.87,11.15,3725.92
OL0001096,O000444,C0145,WH-CENTRAL,2025-03-23,2025-03-30,SKU-0029,SUP017,36,36,329.72,3.26,11869.92
OL0001097,O000444,C0145,WH-CENTRAL,2025-03-23,2025-03-30,SKU-0116,SUP018,34,34,270.53,19.96,9198.02
OL0001098,O000444,C0145,WH-CENTRAL,2025-03-23,2025-03-30,SKU-0008,SUP019,3,3,11.16,10.99,33.48
OL0001099,O000444,C0145,WH-CENTRAL,2025-03-23,2025-03-30,SKU-0117,SUP015,12,12,418.83,24.0,5025.96
OL0001100,O000445,C0018,WH-CENTRAL,2025-01-06,2025-01-09,SKU-0093,SUP002,26,26,289.43,8.06,7525.18
OL0001101,O000445,C0018,WH-CENTRAL,2025-01-06,2025-01-09,SKU-0119,SUP019,28,28,232.87,11.15,6520.36
OL0001102,O000445,C0018,WH-CENTRAL,2025-01-06,2025-01-09,SKU-0095,SUP014,39,39,131.86,14.87,5142.54
OL0001103,O000446,C0140,WH-CENTRAL,2025-04-11,2025-04-18,SKU-0097,SUP011,2,2,242.22,10.47,484.44
OL0001104,O000446,C0140,WH-CENTRAL,2025-04-11,2025-04-18,SKU-0010,SUP006,26,26,22.01,13.05,572.26
OL0001105,O000447,C0151,WH-NORTH,2025-09-24,2025-09-26,SKU-0064,SUP015,20,20,434.49,20.1,8689.8
OL0001106,O000447,C0151,WH-NORTH,2025-09-24,2025-09-26,SKU-0052,SUP016,37,10,21.45,2.83,214.5
OL0001107,O000447,C0151,WH-NORTH,2025-09-24,2025-09-26,SKU-0040,SUP015,26,26,371.57,19.33,9660.82
OL0001108,O000447,C0151,WH-NORTH,2025-09-24,2025-09-26,SKU-0051,SUP013,16,16,268.24,8.5,4291.84
OL0001109,O000448,C0071,WH-NORTH,2025-08-14,2025-08-19,SKU-0006,SUP009,41,41,234.28,2.96,9605.48
OL0001110,O000448,C0071,WH-NORTH,2025-08-14,2025-08-19,SKU-0081,SUP013,27,27,39.62,8.32,1069.74
OL0001111,O000448,C0071,WH-NORTH,2025-08-14,2025-08-19,SKU-0119,SUP019,34,34,232.87,11.15,7917.58
OL0001112,O000449,C0128,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0069,SUP001,32,32,68.6,10.78,2195.2
OL0001113,O000449,C0128,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0046,SUP010,15,15,144.37,23.41,2165.55
OL0001114,O000450,C0102,WH-NORTH,2025-05-14,2025-05-19,SKU-0013,SUP008,15,15,145.46,12.28,2181.9
OL0001115,O000450,C0102,WH-NORTH,2025-05-14,2025-05-19,SKU-0050,SUP003,22,22,277.73,21.32,6110.06
OL0001116,O000450,C0102,WH-NORTH,2025-05-14,2025-05-19,SKU-0003,SUP016,38,38,296.77,6.55,11277.26
OL0001117,O000451,C0104,WH-SOUTH,2025-09-13,2025-09-20,SKU-0108,SUP008,41,41,250.41,2.45,10266.81
OL0001118,O000451,C0104,WH-SOUTH,2025-09-13,2025-09-20,SKU-0002,SUP017,26,26,145.93,22.77,3794.18
OL0001119,O000451,C0104,WH-SOUTH,2025-09-13,2025-09-20,SKU-0010,SUP006,8,8,22.01,13.05,176.08
OL0001120,O000452,C0109,WH-SOUTH,2025-11-11,2025-11-14,SKU-0036,SUP003,25,25,447.34,17.87,11183.5
OL0001121,O000452,C0109,WH-SOUTH,2025-11-11,2025-11-14,SKU-0049,SUP002,40,40,216.01,3.12,8640.4
OL0001122,O000452,C0109,WH-SOUTH,2025-11-11,2025-11-14,SKU-0034,SUP012,10,10,430.64,11.86,4306.4
OL0001123,O000453,C0063,WH-NORTH,2025-11-04,2025-11-09,SKU-0016,SUP003,22,22,327.4,10.64,7202.8
OL0001124,O000453,C0063,WH-NORTH,2025-11-04,2025-11-09,SKU-0012,SUP018,24,24,87.99,20.68,2111.76
OL0001125,O000453,C0063,WH-NORTH,2025-11-04,2025-11-09,SKU-0063,SUP018,19,19,136.76,21.33,2598.44
OL0001126,O000453,C0063,WH-NORTH,2025-11-04,2025-11-09,SKU-0085,SUP002,4,4,436.94,3.52,1747.76
OL0001127,O000454,C0022,WH-NORTH,2025-03-21,2025-03-24,SKU-0094,SUP012,16,9,65.62,2.03,590.58
OL0001128,O000454,C0022,WH-NORTH,2025-03-21,2025-03-24,SKU-0119,SUP019,14,14,232.87,11.15,3260.18
OL0001129,O000455,C0080,WH-CENTRAL,2025-09-20,2025-09-25,SKU-0045,SUP001,37,37,410.01,19.04,15170.37
OL0001130,O000455,C0080,WH-CENTRAL,2025-09-20,2025-09-25,SKU-0107,SUP011,31,31,167.78,19.54,5201.18
OL0001131,O000456,C0180,WH-CENTRAL,2025-07-04,2025-07-09,SKU-0112,SUP003,21,21,267.95,9.6,5626.95
OL0001132,O000456,C0180,WH-CENTRAL,2025-07-04,2025-07-09,SKU-0115,SUP013,36,36,311.86,9.05,11226.96
OL0001133,O000456,C0180,WH-CENTRAL,2025-07-04,2025-07-09,SKU-0120,SUP003,14,14,130.77,11.56,1830.78
OL0001134,O000457,C0180,WH-SOUTH,2025-04-03,2025-04-06,SKU-0084,SUP020,16,16,309.92,5.59,4958.72
OL0001135,O000457,C0180,WH-SOUTH,2025-04-03,2025-04-06,SKU-0072,SUP014,21,21,30.52,10.39,640.92
OL0001136,O000457,C0180,WH-SOUTH,2025-04-03,2025-04-06,SKU-0065,SUP016,11,11,164.44,20.43,1808.84
OL0001137,O000458,C0072,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0073,SUP003,40,40,65.24,7.96,2609.6
OL0001138,O000458,C0072,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0018,SUP015,41,41,50.44,18.54,2068.04
OL0001139,O000459,C0118,WH-CENTRAL,2025-01-10,2025-01-12,SKU-0015,SUP018,34,34,179.95,2.86,6118.3
OL0001140,O000459,C0118,WH-CENTRAL,2025-01-10,2025-01-12,SKU-0106,SUP001,3,3,308.59,12.89,925.77
OL0001141,O000460,C0180,WH-NORTH,2025-04-16,2025-04-19,SKU-0103,SUP011,44,44,371.27,9.15,16335.88
OL0001142,O000460,C0180,WH-NORTH,2025-04-16,2025-04-19,SKU-0001,SUP008,21,21,240.69,14.01,5054.49
OL0001143,O000460,C0180,WH-NORTH,2025-04-16,2025-04-19,SKU-0062,SUP015,30,30,57.53,17.72,1725.9
OL0001144,O000461,C0130,WH-SOUTH,2025-04-28,2025-05-03,SKU-0055,SUP014,7,7,83.28,21.74,582.96
OL0001145,O000461,C0130,WH-SOUTH,2025-04-28,2025-05-03,SKU-0076,SUP009,35,35,343.17,5.77,12010.95
OL0001146,O000462,C0091,WH-SOUTH,2025-08-27,2025-09-01,SKU-0009,SUP015,1,1,132.66,19.23,132.66
OL0001147,O000462,C0091,WH-SOUTH,2025-08-27,2025-09-01,SKU-0047,SUP005,43,43,351.93,4.73,15132.99
OL0001148,O000463,C0141,WH-NORTH,2025-02-18,2025-02-20,SKU-0062,SUP015,12,12,57.53,17.72,690.36
OL0001149,O000463,C0141,WH-NORTH,2025-02-18,2025-02-20,SKU-0080,SUP018,13,13,220.24,1.13,2863.12
OL0001150,O000463,C0141,WH-NORTH,2025-02-18,2025-02-20,SKU-0100,SUP015,39,39,94.04,10.94,3667.56
OL0001151,O000463,C0141,WH-NORTH,2025-02-18,2025-02-20,SKU-0053,SUP016,9,9,443.25,19.99,3989.25
OL0001152,O000464,C0032,WH-NORTH,2025-01-14,2025-01-19,SKU-0005,SUP010,2,2,370.74,16.29,741.48
OL0001153,O000464,C0032,WH-NORTH,2025-01-14,2025-01-19,SKU-0056,SUP013,24,24,268.75,17.59,6450.0
OL0001154,O000464,C0032,WH-NORTH,2025-01-14,2025-01-19,SKU-0079,SUP015,37,37,222.99,5.53,8250.63
OL0001155,O000465,C0002,WH-NORTH,2025-03-06,2025-03-09,SKU-0102,SUP001,40,40,119.08,23.41,4763.2
OL0001156,O000465,C0002,WH-NORTH,2025-03-06,2025-03-09,SKU-0093,SUP002,19,19,289.43,8.06,5499.17
OL0001157,O000465,C0002,WH-NORTH,2025-03-06,2025-03-09,SKU-0053,SUP016,11,11,443.25,19.99,4875.75
OL0001158,O000466,C0178,WH-NORTH,2025-12-05,2025-12-10,SKU-0031,SUP015,37,25,427.01,4.27,10675.25
OL0001159,O000467,C0020,WH-NORTH,2025-08-25,2025-08-30,SKU-0048,SUP010,35,35,119.31,16.64,4175.85
OL0001160,O000467,C0020,WH-NORTH,2025-08-25,2025-08-30,SKU-0040,SUP015,14,14,371.57,19.33,5201.98
OL0001161,O000468,C0145,WH-CENTRAL,2025-06-04,2025-06-09,SKU-0027,SUP020,38,38,48.55,7.23,1844.9
OL0001162,O000468,C0145,WH-CENTRAL,2025-06-04,2025-06-09,SKU-0025,SUP009,22,22,120.81,8.77,2657.82
OL0001163,O000468,C0145,WH-CENTRAL,2025-06-04,2025-06-09,SKU-0005,SUP010,43,43,370.74,16.29,15941.82
OL0001164,O000469,C0033,WH-CENTRAL,2025-03-14,2025-03-19,SKU-0031,SUP015,5,5,427.01,4.27,2135.05
OL0001165,O000469,C0033,WH-CENTRAL,2025-03-14,2025-03-19,SKU-0053,SUP016,21,13,443.25,19.99,5762.25
OL0001166,O000469,C0033,WH-CENTRAL,2025-03-14,2025-03-19,SKU-0080,SUP018,17,17,220.24,1.13,3744.08
OL0001167,O000470,C0017,WH-NORTH,2025-01-07,2025-01-14,SKU-0051,SUP013,32,32,268.24,8.5,8583.68
OL0001168,O000471,C0040,WH-NORTH,2025-03-24,2025-03-29,SKU-0114,SUP012,14,14,201.48,4.98,2820.72
OL0001169,O000472,C0061,WH-NORTH,2025-09-15,2025-09-17,SKU-0090,SUP001,12,12,327.08,13.16,3924.96
OL0001170,O000472,C0061,WH-NORTH,2025-09-15,2025-09-17,SKU-0106,SUP001,27,27,308.59,12.89,8331.93
OL0001171,O000472,C0061,WH-NORTH,2025-09-15,2025-09-17,SKU-0002,SUP017,7,7,145.93,22.77,1021.51
OL0001172,O000473,C0086,WH-NORTH,2025-04-22,2025-04-25,SKU-0019,SUP007,1,1,235.04,9.89,235.04
OL0001173,O000473,C0086,WH-NORTH,2025-04-22,2025-04-25,SKU-0013,SUP008,11,11,145.46,12.28,1600.06
