order_id,customer_id,warehouse,order_date,promised_date,units_ordered,units_shipped,revenue,carrier,delivery_date,freight_cost,handling_cost,exception_cost,shipment_weight_kg,in_full,on_time,otif,lead_time_days,backorder_units,cost_to_serve,freight_cost_per_kg
O000624,C0069,WH-CENTRAL,2025-01-05,2025-01-10,85,85,7983.16,CarrierA,2025-01-10,410.1,8.72,0.0,862.0,True,True,True,5,0,418.82000000000005,0.47575406032482603
O000625,C0028,WH-SOUTH,2025-08-08,2025-08-10,62,62,16896.5,CarrierB,2025-08-10,272.45,17.37,0.0,366.02,True,True,True,2,0,289.82,0.7443582317906126
O000626,C0150,WH-NORTH,2025-05-04,2025-05-07,107,100,28314.81,CarrierA,2025-05-07,779.95,17.51,0.0,996.76,False,True,False,3,7,797.46,0.7824852522171837
O000627,C0154,WH-NORTH,2025-07-10,2025-07-15,5,4,1741.04,CarrierC,2025-07-15,91.23,10.66,0.0,90.32,False,True,False,5,1,101.89,1.0100752878653676
O000628,C0013,WH-CENTRAL,2025-06-07,2025-06-12,93,93,15205.61,CarrierA,2025-06-12,783.3,13.44,0.0,1163.26,True,True,True,5,0,796.74,0.6733662293898183
O000629,C0142,WH-SOUTH,2025-10-21,2025-10-26,47,47,15641.89,CarrierC,2025-10-26,462.61,12.97,0.0,567.82,True,True,True,5,0,475.58000000000004,0.8147124088619633
O000630,C0044,WH-NORTH,2025-02-09,2025-02-11,75,75,11968.26,CarrierA,2025-02-11,410.57,12.88,0.0,962.4,True,True,True,2,0,423.45,0.4266105569409809
O000631,C0053,WH-SOUTH,2025-01-12,2025-01-19,56,56,17216.36,CarrierC,2025-01-20,327.35,8.82,8.18,482.16,True,False,False,8,0,344.35,0.6789240086278414
O000632,C0141,WH-CENTRAL,2025-03-03,2025-03-08,41,41,16625.09,CarrierD,2025-03-09,65.92,5.47,34.31,113.16,True,False,False,6,0,105.7,0.5825379992930364
O000633,C0038,WH-NORTH,2025-01-06,2025-01-09,83,83,21860.93,CarrierA,2025-01-09,286.93,16.16,0.0,631.35,True,True,True,3,0,303.09000000000003,0.45447057891819115
O000634,C0103,WH-NORTH,2025-01-08,2025-01-13,42,42,898.38,CarrierC,2025-01-12,720.98,11.97,0.0,939.96,True,True,True,4,0,732.95,0.7670326396867951
O000635,C0139,WH-NORTH,2025-09-06,2025-09-08,72,72,16410.920000000002,CarrierC,2025-09-08,252.27,10.46,0.0,414.66,True,True,True,2,0,262.73,0.6083779481985241
O000636,C0003,WH-SOUTH,2025-10-24,2025-10-27,119,119,8811.71,CarrierC,2025-10-27,813.02,6.89,0.0,1282.46,True,True,True,3,0,819.91,0.6339534956255946
O000637,C0003,WH-SOUTH,2025-03-17,2025-03-19,85,85,17490.57,CarrierC,2025-03-19,981.02,11.33,0.0,1629.89,True,True,True,2,0,992.35,0.601893379307806
O000638,C0035,WH-CENTRAL,2025-08-13,2025-08-15,116,82,13013.619999999999,CarrierC,2025-08-15,267.97,11.39,0.0,510.36,False,True,False,2,34,279.36,0.5250607414374168
O000639,C0010,WH-CENTRAL,2025-01-18,2025-01-21,120,120,28963.829999999998,CarrierA,2025-01-21,372.45,13.79,0.0,945.82,True,True,True,3,0,386.24,0.39378528684104797
O000640,C0169,WH-CENTRAL,2025-04-12,2025-04-17,29,29,6753.23,CarrierA,2025-04-20,178.34,9.61,53.9,323.35,True,False,False,8,0,241.85,0.5515385804855419
O000641,C0162,WH-CENTRAL,2025-06-12,2025-06-15,80,80,27713.88,CarrierB,2025-06-15,686.61,13.14,0.0,1096.6,True,True,True,3,0,699.75,0.6261262082801387
O000642,C0030,WH-NORTH,2025-08-07,2025-08-12,50,50,10776.210000000001,CarrierB,2025-08-11,246.33,15.66,0.0,559.95,True,True,True,4,0,261.99,0.4399142780605411
O000643,C0001,WH-NORTH,2025-08-01,2025-08-06,83,80,26354.649999999998,CarrierD,2025-08-06,676.78,8.52,0.0,956.99,False,True,False,5,3,685.3,0.7071965224297014
O000644,C0017,WH-NORTH,2025-03-14,2025-03-19,95,95,16529.9,CarrierB,2025-03-20,1025.26,14.96,47.77,1308.44,True,False,False,6,0,1087.99,0.78357433279325
O000645,C0145,WH-CENTRAL,2025-07-18,2025-07-21,92,92,24211.63,CarrierB,2025-07-21,807.94,4.01,0.0,1235.03,True,True,True,3,0,811.95,0.6541865379788345
O000646,C0156,WH-CENTRAL,2025-07-29,2025-07-31,41,35,10898.42,CarrierA,2025-07-31,319.69,6.3,0.0,602.53,False,True,False,2,6,325.99,0.5305793902378305
O000647,C0119,WH-NORTH,2025-02-01,2025-02-04,51,51,4350.9,CarrierA,2025-02-04,272.79,7.48,0.0,325.47,True,True,True,3,0,280.27000000000004,0.8381417642179002
O000648,C0043,WH-SOUTH,2025-05-26,2025-05-29,90,90,15456.92,CarrierD,2025-05-29,1122.49,4.27,0.0,1458.22,True,True,True,3,0,1126.76,0.7697672504834662
O000649,C0114,WH-CENTRAL,2025-09-04,2025-09-07,2,2,238.16,CarrierA,2025-09-07,65.73,14.81,0.0,46.82,True,True,True,3,0,80.54,1.4038872276804786
O000650,C0093,WH-NORTH,2025-09-02,2025-09-05,61,61,10151.5,CarrierA,2025-09-05,636.62,4.49,0.0,759.62,True,True,True,3,0,641.11,0.8380769332034438
O000651,C0014,WH-SOUTH,2025-05-27,2025-06-03,109,109,20310.72,CarrierB,2025-06-03,810.19,4.28,0.0,1463.54,True,True,True,7,0,814.47,0.5535824097735628
O000652,C0057,WH-NORTH,2025-03-12,2025-03-15,31,31,9469.16,CarrierB,2025-03-16,467.37,15.26,39.55,686.17,True,False,False,4,0,522.18,0.6811285832956848
O000653,C0037,WH-NORTH,2025-11-15,2025-11-22,14,14,3290.56,CarrierA,2025-11-23,95.36,11.78,24.1,138.46,True,False,False,8,0,131.24,0.688718763541817
O000654,C0115,WH-CENTRAL,2025-02-07,2025-02-10,39,39,12086.88,CarrierC,2025-02-10,140.45,5.03,0.0,218.01,True,True,True,3,0,145.48,0.6442365029127104
O000655,C0060,WH-NORTH,2025-04-04,2025-04-09,35,35,4167.8,CarrierC,2025-04-09,465.99,9.74,0.0,819.35,True,True,True,5,0,475.73,0.5687313114053824
O000656,C0034,WH-SOUTH,2025-09-15,2025-09-20,51,51,12167.27,CarrierD,2025-09-20,359.07,14.01,0.0,434.38,True,True,True,5,0,373.08,0.8266264560983471
O000657,C0096,WH-CENTRAL,2025-07-20,2025-07-25,60,60,21721.47,CarrierB,2025-07-25,451.66,17.32,0.0,1058.64,True,True,True,5,0,468.98,0.4266417290108063
O000658,C0162,WH-NORTH,2025-11-26,2025-12-01,23,23,6181.25,CarrierB,2025-12-02,290.33,13.57,48.49,404.57,True,False,False,6,0,352.39,0.7176261215611637
O000659,C0077,WH-SOUTH,2025-10-20,2025-10-23,79,79,20965.59,CarrierA,2025-10-24,535.36,10.34,42.98,1241.85,True,False,False,4,0,588.6800000000001,0.4310987639408947
O000660,C0108,WH-CENTRAL,2025-09-10,2025-09-15,15,15,3525.6,CarrierC,2025-09-15,94.71,4.59,0.0,148.35,True,True,True,5,0,99.3,0.638422649140546
O000661,C0044,WH-CENTRAL,2025-03-26,2025-03-29,70,70,22967.68,CarrierD,2025-03-29,555.32,4.3,0.0,747.02,True,True,True,3,0,559.62,0.7433803646488716
O000662,C0149,WH-CENTRAL,2025-06-29,2025-07-04,46,31,9330.66,CarrierA,2025-07-07,187.91,16.44,48.64,331.24,False,False,False,8,15,252.99,0.5672925975123777
O000663,C0160,WH-NORTH,2025-11-08,2025-11-13,33,33,5313.77,CarrierA,2025-11-13,339.43,4.66,0.0,400.78,True,True,True,5,0,344.09000000000003,0.8469234991766057
O000664,C0062,WH-CENTRAL,2025-03-16,2025-03-21,19,19,2067.19,CarrierB,2025-03-21,153.33,5.03,0.0,212.03,True,True,True,5,0,158.36,0.7231523840965901
O000665,C0164,WH-SOUTH,2025-06-11,2025-06-16,87,68,8939.93,CarrierA,2025-06-16,298.44,12.81,0.0,470.03,False,True,False,5,19,311.25,0.634938195434334
O000666,C0144,WH-CENTRAL,2025-07-22,2025-07-25,33,33,2153.25,CarrierC,2025-07-27,185.06,13.63,38.57,384.45,True,False,False,5,0,237.26,0.4813629860840161
O000667,C0013,WH-CENTRAL,2025-02-11,2025-02-14,88,86,12597.86,CarrierD,2025-02-14,416.31,12.45,0.0,494.04,False,True,False,3,2,428.76,0.8426645615739616
O000668,C0011,WH-NORTH,2025-03-18,2025-03-25,125,125,16911.100000000002,CarrierC,2025-03-25,1564.44,16.6,0.0,2057.7,True,True,True,7,0,1581.04,0.7602857559410994
O000669,C0075,WH-CENTRAL,2025-02-25,2025-02-28,83,83,6971.43,CarrierB,2025-02-28,272.91,5.07,0.0,408.14,True,True,True,3,0,277.98,0.6686676140540012
O000670,C0004,WH-NORTH,2025-11-23,2025-11-26,92,92,22354.21,CarrierB,2025-11-26,429.33,9.49,0.0,846.76,True,True,True,3,0,438.82,0.5070267844489583
O000671,C0175,WH-NORTH,2025-07-23,2025-07-26,40,40,13325.6,CarrierB,2025-07-25,180.73,13.28,0.0,231.6,True,True,True,2,0,194.01,0.7803540587219343
O000672,C0115,WH-SOUTH,2025-03-06,2025-03-13,51,51,16439.55,CarrierC,2025-03-13,379.49,12.43,0.0,435.33,True,True,True,7,0,391.92,0.8717294925688559
O000673,C0126,WH-SOUTH,2025-05-11,2025-05-14,6,6,714.48,CarrierC,2025-05-15,144.48,12.53,6.14,140.46,True,False,False,4,0,163.14999999999998,1.0286202477573685
O000674,C0033,WH-NORTH,2025-01-07,2025-01-10,61,61,12141.33,CarrierD,2025-01-10,1045.0,15.59,0.0,1315.91,True,True,True,3,0,1060.59,0.7941272579431724
O000675,C0029,WH-SOUTH,2025-03-07,2025-03-14,53,53,18283.24,CarrierB,2025-03-14,190.96,8.76,0.0,211.67,True,True,True,7,0,199.72,0.9021590211177778
O000676,C0045,WH-CENTRAL,2025-10-13,2025-10-16,25,25,7796.9800000000005,CarrierA,2025-10-16,102.61,10.55,0.0,154.68,True,True,True,3,0,113.16,0.6633695371088699
O000677,C0169,WH-NORTH,2025-01-27,2025-02-01,2,2,47.98,CarrierA,2025-02-01,25.59,6.35,0.0,7.92,True,True,True,5,0,31.939999999999998,3.231060606060606
O000678,C0180,WH-NORTH,2025-06-20,2025-06-25,47,47,4596.76,CarrierB,2025-06-24,288.97,7.28,0.0,405.17,True,True,True,4,0,296.25,0.7132068020830763
O000679,C0164,WH-SOUTH,2025-10-02,2025-10-09,70,70,8067.46,CarrierB,2025-10-09,643.51,14.28,0.0,869.18,True,True,True,7,0,657.79,0.7403644814652891
O000680,C0105,WH-SOUTH,2025-06-19,2025-06-26,33,33,9392.720000000001,CarrierB,2025-06-27,239.79,15.36,49.86,347.7,True,False,False,8,0,305.01,0.6896462467644521
O000681,C0175,WH-CENTRAL,2025-09-10,2025-09-15,62,62,17881.120000000003,CarrierB,2025-09-17,164.46,9.27,32.19,256.6,True,False,False,7,0,205.92000000000002,0.6409197194076384
O000682,C0129,WH-SOUTH,2025-11-13,2025-11-18,13,13,3896.88,CarrierA,2025-11-17,95.16,4.58,0.0,235.82,True,True,True,4,0,99.74,0.40352811466372657
O000683,C0170,WH-CENTRAL,2025-02-15,2025-02-22,41,41,13658.74,CarrierA,2025-02-25,221.59,13.02,26.54,237.39,True,False,False,10,0,261.15000000000003,0.9334428577446396
O000684,C0114,WH-CENTRAL,2025-05-25,2025-05-30,80,80,21400.31,CarrierA,2025-05-30,335.23,7.1,0.0,693.41,True,True,True,5,0,342.33000000000004,0.4834513491296636
O000685,C0035,WH-SOUTH,2025-05-18,2025-05-21,53,53,18297.15,CarrierC,2025-05-23,315.28,8.51,10.19,397.57,True,False,False,5,0,333.97999999999996,0.7930175818094927
O000686,C0026,WH-NORTH,2025-02-16,2025-02-21,88,88,27684.36,CarrierB,2025-02-21,357.25,9.19,0.0,473.19,True,True,True,5,0,366.44,0.754982142479765
O000687,C0139,WH-NORTH,2025-07-05,2025-07-10,71,71,10645.689999999999,CarrierB,2025-07-10,410.74,4.7,0.0,691.55,True,True,True,5,0,415.44,0.5939411466994433
O000688,C0106,WH-CENTRAL,2025-01-20,2025-01-25,11,11,4510.11,CarrierD,2025-01-25,155.15,14.05,0.0,209.44,True,True,True,5,0,169.20000000000002,0.7407849503437739
O000689,C0142,WH-SOUTH,2025-08-11,2025-08-16,137,137,37967.46,CarrierB,2025-08-19,926.09,8.31,33.41,1587.8,True,False,False,8,0,967.81,0.5832535583826679
O000690,C0016,WH-NORTH,2025-04-15,2025-04-18,19,19,4465.76,CarrierD,2025-04-20,113.58,9.04,31.82,187.91,True,False,False,5,0,154.44,0.6044382949284232
O000691,C0179,WH-CENTRAL,2025-10-25,2025-11-01,56,56,20441.74,CarrierB,2025-11-01,274.41,7.58,0.0,309.8,True,True,True,7,0,281.99,0.8857650096836669
O000692,C0081,WH-CENTRAL,2025-10-29,2025-11-01,41,41,6112.5199999999995,CarrierD,2025-11-01,353.83,15.38,0.0,417.38,True,True,True,3,0,369.21,0.8477406679764243
O000693,C0078,WH-SOUTH,2025-01-14,2025-01-21,36,36,14742.72,CarrierB,2025-01-22,231.11,14.76,35.54,576.36,True,False,False,8,0,281.41,0.4009820251231869
O000694,C0067,WH-CENTRAL,2025-10-27,2025-10-29,114,114,23721.92,CarrierA,2025-10-30,646.18,12.64,10.51,900.58,True,False,False,3,0,669.3299999999999,0.7175153789779919
O000695,C0145,WH-SOUTH,2025-11-05,2025-11-12,30,30,7969.8,CarrierC,2025-11-13,138.17,13.54,37.74,239.4,True,False,False,8,0,189.45,0.5771512113617376
O000696,C0097,WH-CENTRAL,2025-12-13,2025-12-16,36,36,11417.800000000001,CarrierC,2025-12-16,207.38,4.23,0.0,290.44,True,True,True,3,0,211.60999999999999,0.71402010742322
O000697,C0133,WH-NORTH,2025-11-16,2025-11-21,94,94,27429.64,CarrierB,2025-11-26,492.93,14.01,51.43,989.58,True,False,False,10,0,558.37,0.49812041472139695
O000698,C0046,WH-SOUTH,2025-07-09,2025-07-14,102,102,10413.48,CarrierB,2025-07-14,431.34,4.46,0.0,746.9,True,True,True,5,0,435.79999999999995,0.5775070290534208
O000699,C0084,WH-NORTH,2025-04-11,2025-04-16,10,10,1647.3,CarrierD,2025-04-16,41.8,13.55,0.0,16.7,True,True,True,5,0,55.349999999999994,2.502994011976048
O000700,C0125,WH-NORTH,2025-12-29,2026-01-03,5,5,596.55,CarrierA,2026-01-03,83.61,8.05,0.0,83.2,True,True,True,5,0,91.66,1.0049278846153846
O000701,C0047,WH-CENTRAL,2025-01-18,2025-01-23,67,67,18007.24,CarrierB,2025-01-28,477.89,9.76,52.48,669.7,True,False,False,10,0,540.13,0.7135881738091682
O000702,C0055,WH-CENTRAL,2025-02-23,2025-02-26,55,55,18505.89,CarrierC,2025-02-26,677.16,17.06,0.0,922.1,True,True,True,3,0,694.2199999999999,0.7343672052922676
O000703,C0127,WH-CENTRAL,2025-01-28,2025-02-02,25,25,3415.1,CarrierB,2025-02-02,89.01,11.82,0.0,160.25,True,True,True,5,0,100.83000000000001,0.5554446177847114
O000704,C0133,WH-SOUTH,2025-03-28,2025-03-30,60,60,18053.56,CarrierD,2025-03-30,485.86,14.85,0.0,762.68,True,True,True,2,0,500.71000000000004,0.6370430586877852
O000705,C0171,WH-NORTH,2025-05-22,2025-05-27,27,27,3221.37,CarrierD,2025-06-01,327.48,17.69,43.47,449.28,True,False,False,10,0,388.64,0.7288995726495727
O000706,C0128,WH-SOUTH,2025-10-27,2025-11-01,119,119,17467.09,CarrierA,2025-11-02,602.4,12.47,34.31,1108.81,True,False,False,6,0,649.1800000000001,0.5432851435322553
O000707,C0023,WH-NORTH,2025-03-20,2025-03-25,53,53,15308.43,CarrierA,2025-03-25,317.14,14.72,0.0,480.84,True,True,True,5,0,331.86,0.659554113634473
O000708,C0172,WH-SOUTH,2025-09-25,2025-09-30,33,33,7731.24,CarrierD,2025-09-30,74.11,9.36,0.0,97.68,True,True,True,5,0,83.47,0.7587018837018836
O000709,C0099,WH-SOUTH,2025-02-23,2025-03-02,74,67,15352.33,CarrierB,2025-03-02,452.97,9.16,0.0,655.21,False,True,False,7,7,462.13000000000005,0.6913356023259718
O000710,C0106,WH-NORTH,2025-05-31,2025-06-03,71,71,22169.949999999997,CarrierA,2025-06-03,410.33,4.64,0.0,805.99,True,True,True,3,0,414.96999999999997,0.5091006091886996
O000711,C0151,WH-CENTRAL,2025-07-30,2025-08-02,115,115,24085.46,CarrierC,2025-08-02,720.05,14.74,0.0,937.36,True,True,True,3,0,734.79,0.7681680464282665
O000712,C0086,WH-CENTRAL,2025-04-15,2025-04-20,34,34,15209.56,CarrierC,2025-04-20,474.05,5.18,0.0,607.58,True,True,True,5,0,479.23,0.780226472234109
O000713,C0160,WH-CENTRAL,2025-06-25,2025-06-28,67,67,16298.69,CarrierD,2025-07-01,416.3,5.0,51.83,963.82,True,False,False,6,0,473.13,0.43192712332178207
O000714,C0009,WH-SOUTH,2025-06-14,2025-06-19,86,86,22218.42,CarrierD,2025-06-19,420.58,7.07,0.0,938.93,True,True,True,5,0,427.65,0.4479354158456967
O000715,C0038,WH-NORTH,2025-03-19,2025-03-21,71,71,8614.17,CarrierD,2025-03-21,609.5,13.07,0.0,780.57,True,True,True,2,0,622.57,0.780839642825115
O000716,C0001,WH-CENTRAL,2025-03-25,2025-03-30,17,17,5590.04,CarrierD,2025-03-30,124.88,7.07,0.0,154.31,True,True,True,5,0,131.95,0.8092800207374765
O000717,C0018,WH-SOUTH,2025-08-13,2025-08-18,28,28,8172.139999999999,CarrierA,2025-08-23,110.67,11.68,21.49,125.86,True,False,False,10,0,143.84,0.8793103448275862
O000718,C0128,WH-SOUTH,2025-11-24,2025-12-01,79,44,14433.42,CarrierB,2025-12-01,343.33,12.64,0.0,412.89,False,True,False,7,35,355.96999999999997,0.8315289786625978
O000719,C0076,WH-CENTRAL,2025-07-04,2025-07-11,24,24,2857.92,CarrierD,2025-07-13,491.63,7.43,58.13,561.84,True,False,False,9,0,557.19,0.8750355973230812
O000720,C0172,WH-NORTH,2025-01-21,2025-01-23,78,78,19932.56,CarrierB,2025-01-23,207.34,8.45,0.0,400.02,True,True,True,2,0,215.79,0.5183240837958102
O000721,C0025,WH-CENTRAL,2025-12-25,2025-12-27,50,50,20422.29,CarrierB,2025-12-27,444.21,9.12,0.0,813.02,True,True,True,2,0,453.33,0.5463703229932843
O000722,C0096,WH-CENTRAL,2025-01-02,2025-01-07,16,16,488.32,CarrierD,2025-01-12,129.68,10.06,53.26,166.24,True,False,False,10,0,193.0,0.7800769971126083
O000723,C0082,WH-SOUTH,2025-08-06,2025-08-13,63,63,18217.71,CarrierC,2025-08-13,847.46,13.78,0.0,1288.0,True,True,True,7,0,861.24,0.6579658385093168
O000724,C0116,WH-SOUTH,2025-10-02,2025-10-07,63,59,13581.85,CarrierC,2025-10-09,247.21,12.19,44.88,476.88,False,False,False,7,4,304.28000000000003,0.518390370743164
O000725,C0154,WH-SOUTH,2025-08-18,2025-08-23,48,48,12387.51,CarrierD,2025-08-23,230.38,14.0,0.0,393.9,True,True,True,5,0,244.38,0.5848692561563849
O000726,C0057,WH-SOUTH,2025-11-17,2025-11-22,76,76,23649.6,CarrierB,2025-11-22,514.33,17.76,0.0,850.92,True,True,True,5,0,532.09,0.6044399003431581
O000727,C0097,WH-NORTH,2025-11-06,2025-11-09,32,32,4245.12,CarrierD,2025-11-09,456.14,13.84,0.0,615.36,True,True,True,3,0,469.97999999999996,0.7412571502860114
O000728,C0146,WH-NORTH,2025-07-09,2025-07-11,38,38,15585.62,CarrierD,2025-07-11,392.34,10.6,0.0,466.92,True,True,True,2,0,402.94,0.840272423541506
O000729,C0118,WH-SOUTH,2025-05-25,2025-05-28,24,24,4684.8,CarrierD,2025-05-28,46.56,15.33,0.0,40.08,True,True,True,3,0,61.89,1.1616766467065869
O000730,C0135,WH-NORTH,2025-10-26,2025-11-02,120,120,39404.0,CarrierC,2025-11-02,857.87,14.21,0.0,1306.18,True,True,True,7,0,872.08,0.6567777794790917
O000731,C0030,WH-CENTRAL,2025-06-01,2025-06-03,49,49,12094.99,CarrierA,2025-06-03,449.68,12.5,0.0,554.23,True,True,True,2,0,462.18,0.8113599047326921
O000732,C0010,WH-SOUTH,2025-07-25,2025-07-30,38,38,10410.41,CarrierB,2025-07-29,245.2,16.33,0.0,347.45,True,True,True,4,0,261.53,0.7057130522377321
O000733,C0117,WH-CENTRAL,2025-07-09,2025-07-12,53,53,16942.29,CarrierC,2025-07-12,502.46,11.11,0.0,601.13,True,True,True,3,0,513.5699999999999,0.8358591319681267
O000734,C0162,WH-CENTRAL,2025-01-12,2025-01-17,3,3,349.71,CarrierB,2025-01-17,24.83,12.7,0.0,5.7,True,True,True,5,0,37.53,4.356140350877193
O000735,C0040,WH-CENTRAL,2025-11-04,2025-11-06,123,98,35366.24,CarrierC,2025-11-06,409.88,5.12,0.0,747.44,False,True,False,2,25,415.0,0.5483784651610831
O000736,C0032,WH-SOUTH,2025-03-16,2025-03-21,70,70,12746.44,CarrierC,2025-03-21,713.56,4.57,0.0,817.18,True,True,True,5,0,718.13,0.8731980714163342
O000737,C0025,WH-SOUTH,2025-06-09,2025-06-14,35,35,2013.55,CarrierD,2025-06-16,275.41,5.49,10.42,620.2,True,False,False,7,0,291.32000000000005,0.4440664301838117
O000738,C0031,WH-NORTH,2025-05-22,2025-05-27,72,72,13378.32,CarrierA,2025-05-28,483.46,5.2,39.18,724.02,True,False,False,6,0,527.8399999999999,0.6677439849727907
O000739,C0111,WH-CENTRAL,2025-06-13,2025-06-16,49,49,15457.29,CarrierB,2025-06-16,251.83,5.86,0.0,558.59,True,True,True,3,0,257.69,0.45083155803003994
O000740,C0105,WH-CENTRAL,2025-03-19,2025-03-22,90,90,19473.760000000002,CarrierB,2025-03-22,704.12,16.81,0.0,1329.24,True,True,True,3,0,720.93,0.529716228822485
O000741,C0150,WH-SOUTH,2025-08-30,2025-09-02,12,12,3812.88,CarrierB,2025-09-02,75.77,14.4,0.0,84.72,True,True,True,3,0,90.17,0.8943578847969782
O000742,C0177,WH-CENTRAL,2025-04-16,2025-04-19,50,50,19582.03,CarrierB,2025-04-19,371.47,16.19,0.0,594.42,True,True,True,3,0,387.66,0.6249285017327816
O000743,C0177,WH-CENTRAL,2025-03-01,2025-03-06,35,35,4295.03,CarrierA,2025-03-06,387.65,7.77,0.0,448.81,True,True,True,5,0,395.41999999999996,0.8637285265479824
O000744,C0049,WH-NORTH,2025-05-11,2025-05-16,32,32,5758.4,CarrierC,2025-05-16,76.49,9.96,0.0,91.52,True,True,True,5,0,86.44999999999999,0.8357736013986014
O000745,C0058,WH-NORTH,2025-12-29,2026-01-03,103,90,21757.35,CarrierA,2026-01-03,1026.5,5.78,0.0,1362.73,False,True,False,5,13,1032.28,0.7532673383575617
O000746,C0045,WH-SOUTH,2025-01-10,2025-01-15,15,15,3047.9700000000003,CarrierD,2025-01-15,45.25,9.46,0.0,51.84,True,True,True,5,0,54.71,0.8728780864197531
O000747,C0145,WH-NORTH,2025-03-25,2025-03-30,43,36,7138.98,CarrierD,2025-04-01,384.97,12.59,8.82,633.78,False,False,False,7,7,406.38,0.6074189781943262
O000748,C0112,WH-SOUTH,2025-10-15,2025-10-20,96,74,16038.91,CarrierA,2025-10-20,501.92,12.72,0.0,968.57,False,True,False,5,22,514.64,0.5182072539929999
O000749,C0084,WH-SOUTH,2025-03-31,2025-04-03,69,69,15569.19,CarrierD,2025-04-03,622.68,8.6,0.0,1224.47,True,True,True,3,0,631.28,0.5085302212385766
O000750,C0112,WH-CENTRAL,2025-03-13,2025-03-16,33,33,6781.98,CarrierC,2025-03-16,402.51,11.69,0.0,456.33,True,True,True,3,0,414.2,0.8820590362237855
O000751,C0117,WH-CENTRAL,2025-05-22,2025-05-29,52,52,11032.720000000001,CarrierB,2025-05-29,693.29,4.82,0.0,1144.51,True,True,True,7,0,698.11,0.6057526801862806
O000752,C0033,WH-NORTH,2025-03-15,2025-03-22,30,30,7266.6,CarrierB,2025-03-22,295.68,14.75,0.0,314.1,True,True,True,7,0,310.43,0.9413562559694364
O000753,C0022,WH-NORTH,2025-12-17,2025-12-22,56,56,10449.69,CarrierC,2025-12-22,259.59,8.61,0.0,317.86,True,True,True,5,0,268.2,0.8166802995029258
O000754,C0072,WH-CENTRAL,2025-12-02,2025-12-05,43,43,11883.48,CarrierD,2025-12-05,763.6,7.23,0.0,877.63,True,True,True,3,0,770.83,0.8700705308615249
O000755,C0112,WH-CENTRAL,2025-09-26,2025-09-29,73,73,15593.46,CarrierC,2025-10-01,570.73,9.26,58.15,1026.84,True,False,False,5,0,638.14,0.5558120057652605
O000756,C0062,WH-SOUTH,2025-06-27,2025-06-30,112,112,31245.190000000002,CarrierA,2025-06-30,673.24,4.2,0.0,1197.17,True,True,True,3,0,677.44,0.5623595646399425
O000757,C0094,WH-SOUTH,2025-05-29,2025-06-03,56,56,14636.48,CarrierA,2025-06-03,224.8,15.8,0.0,520.56,True,True,True,5,0,240.60000000000002,0.43184263101275555
O000758,C0122,WH-SOUTH,2025-04-10,2025-04-17,108,108,24703.879999999997,CarrierC,2025-04-17,865.95,17.05,0.0,1624.83,True,True,True,7,0,883.0,0.532948062258821
O000759,C0179,WH-NORTH,2025-01-25,2025-01-27,56,56,21776.53,CarrierC,2025-01-27,661.26,12.27,0.0,858.14,True,True,True,2,0,673.53,0.770573566084788
O000760,C0140,WH-CENTRAL,2025-05-27,2025-06-01,16,16,2309.92,CarrierB,2025-06-02,174.74,4.11,42.45,374.56,True,False,False,6,0,221.3,0.46652071764203334
O000761,C0044,WH-CENTRAL,2025-10-21,2025-10-26,68,46,14378.7,CarrierD,2025-10-26,67.01,16.79,0.0,64.18,False,True,False,5,22,83.80000000000001,1.0440947335618573
O000762,C0168,WH-NORTH,2025-01-10,2025-01-17,126,110,30570.32,CarrierA,2025-01-22,397.3,10.28,8.59,884.89,False,False,False,12,16,416.16999999999996,0.44898235938930264
O000763,C0115,WH-CENTRAL,2025-01-23,2025-01-28,26,26,7171.549999999999,CarrierA,2025-01-28,378.06,6.57,0.0,435.95,True,True,True,5,0,384.63,0.8672095423787132
O000764,C0110,WH-CENTRAL,2025-07-15,2025-07-18,8,8,2200.68,CarrierA,2025-07-18,55.5,12.07,0.0,82.36,True,True,True,3,0,67.57,0.6738708110733366
O000765,C0033,WH-NORTH,2025-08-24,2025-08-29,34,34,4908.58,CarrierB,2025-09-03,404.17,12.49,14.64,795.94,True,False,False,10,0,431.3,0.5077895318742619
O000766,C0059,WH-NORTH,2025-04-17,2025-04-22,50,50,12805.550000000001,CarrierB,2025-04-22,339.43,4.41,0.0,609.25,True,True,True,5,0,343.84000000000003,0.5571276159212146
O000767,C0135,WH-SOUTH,2025-05-17,2025-05-22,95,95,13709.39,CarrierA,2025-05-22,859.87,12.91,0.0,1012.17,True,True,True,5,0,872.78,0.8495312052323226
O000768,C0037,WH-NORTH,2025-03-24,2025-03-31,44,44,6400.24,CarrierC,2025-04-01,302.88,5.28,23.87,540.32,True,False,False,8,0,332.03,0.5605567071365116
